position,adverbial indicator,NP-VP-NP,,score
0.5,0.8,0.7,0.7,0.5903721462182903
0.4,0.3,0.6,0.4,0.6257303068472396
0.0,0.3,0.9,0.9,0.6977452873017012
0.3,0.5,0.7,0.1,0.7042344674074639
0.7,0.9,0.0,0.2,0.5977939254962072
0.8,0.5,0.1,0.7,0.6451534573533259
0.5,0.7,0.4,0.7,0.6349809299435505
0.0,0.6,0.7,0.0,0.5874686424126448
0.5,0.8,0.8,0.4,0.6388551056744542
0.3,0.7,0.4,0.0,0.6608958585913599
0.5,0.8,0.8,0.5,0.6031710376045488
0.0,0.0,0.7,0.5,0.5852043971094888
0.0,0.0,0.7,0.6,0.6198700539166664
0.0,0.5,0.6,0.3,0.5917218948707471
0.5,0.8,0.8,0.9,0.6248497578306279
0.3,0.2,0.9,0.4,0.7252403940460869
0.0,0.4,0.7,0.9,0.7331753687034748
0.7,0.9,0.2,0.0,0.5606623360919342
0.8,0.5,0.4,0.1,0.6372827070031759
0.4,0.3,0.8,0.0,0.6535435459587806
0.5,0.6,0.3,0.5,0.6258818591125234
0.5,0.9,0.0,0.1,0.5874686424126448
0.3,0.8,0.0,0.7,0.6603715232434951
0.8,0.5,0.4,0.7,0.6397099850646714
0.6,0.2,0.3,0.8,0.7484411349186177
0.4,0.3,0.8,0.4,0.6065559506914707
0.5,0.6,0.3,0.9,0.653705788898919
0.5,0.9,0.0,0.5,0.6388551056744542
0.3,0.8,0.1,0.0,0.5769714701417722
0.8,0.5,0.5,0.3,0.6286971416716681
0.5,0.7,0.7,0.1,0.6036443620358404
0.7,0.4,0.6,0.2,0.6433662999150829
0.7,0.9,0.4,0.4,0.6183694778166333
0.3,0.2,0.6,0.4,0.76196289797221
0.5,0.4,0.0,0.4,0.6243436802188456
0.3,0.4,0.4,0.9,0.6851920628280016
0.7,0.9,0.5,0.2,0.5961233929344955
0.5,0.6,0.5,0.3,0.6526743478885557
0.5,0.9,0.2,0.1,0.5874686424126448
0.0,0.5,0.8,0.7,0.610142778543843
0.3,0.6,0.5,0.5,0.6634881207034565
0.5,0.9,0.2,0.5,0.6031710376045488
0.0,0.9,0.5,0.9,0.6214304783731611
0.5,0.6,0.5,0.9,0.641981396298357
0.8,0.5,0.8,0.3,0.6319143973891519
0.0,0.3,0.6,0.5,0.7130880593475037
0.3,0.2,0.3,0.2,0.7130880593475037
0.5,0.9,0.2,0.9,0.6379108566882192
0.8,0.5,0.8,0.9,0.6451534573533259
0.4,0.5,0.8,0.7,0.6779891790086275
0.1,0.4,0.3,0.3,0.5860560763011831
0.3,0.5,0.5,0.5,0.6730604620259316
0.5,0.6,0.6,0.9,0.7459538952011988
0.5,0.6,0.7,0.0,0.5796228832967932
0.3,0.1,0.9,0.8,0.6580722696141755
0.7,0.9,0.8,0.0,0.5606623360919342
0.8,0.6,0.0,0.3,0.6207602882191261
0.5,0.6,0.7,0.3,0.6335070631401467
0.5,0.0,0.0,0.1,0.5852043971094888
0.4,0.5,0.1,0.3,0.6250026051284883
0.4,0.7,0.9,0.1,0.6366832807454817
0.3,0.1,0.2,0.4,1.0
0.5,0.1,0.0,0.5,0.6198700539166664
0.3,0.1,0.6,0.2,0.6849491987632487
0.5,0.9,0.4,0.5,0.6031710376045488
0.5,0.6,0.7,0.9,0.6799943384651547
0.5,0.9,0.4,0.9,0.6379108566882192
0.8,0.6,0.2,0.9,0.6503067502098281
0.5,0.6,0.8,0.5,0.602634546452736
0.5,0.6,0.8,0.7,0.653705788898919
0.3,0.4,0.2,0.6,0.718820157681938
0.5,0.0,0.1,0.6,0.6257416048922546
0.7,0.5,0.2,0.4,0.6580927464784586
0.3,0.7,0.3,0.2,0.710612283948464
0.8,0.6,0.4,0.3,0.6286971416716681
0.5,0.9,0.6,0.1,0.5874686424126448
0.5,0.6,0.9,0.3,0.6335070631401467
0.7,0.1,0.1,0.2,0.6683495585213908
0.8,0.6,0.5,0.2,0.6415100292302488
0.5,0.9,0.6,0.9,0.6248497578306279
0.5,0.7,0.0,0.3,0.6154688308052833
0.6,0.3,0.3,0.1,0.7419847596887673
0.8,0.0,0.3,0.8,0.62566492205257
0.4,0.7,0.3,0.0,0.5809662963073099
0.5,0.9,0.7,0.7,0.6358371528998498
0.8,0.6,0.8,0.3,0.6286971416716681
0.3,0.8,0.0,0.2,0.6348109246368492
0.8,0.6,0.9,0.2,0.6372827070031759
0.3,0.5,0.3,0.7,0.6682577253734618
0.8,0.6,0.9,0.8,0.6503067502098281
0.5,0.7,0.2,0.1,0.6093763782080023
0.3,0.4,0.0,0.1,0.7320291450753083
0.5,0.7,0.2,0.3,0.6154688308052833
0.8,0.7,0.0,0.4,0.6372827070031759
0.3,0.8,0.6,0.8,0.6215508818528884
0.5,0.9,0.9,0.7,0.6008678631186665
0.4,0.6,0.5,0.3,0.6243756105192829
0.3,0.8,0.7,0.0,0.597897916166711
0.5,0.7,0.3,0.1,0.6182602381028763
0.0,0.6,0.8,0.5,0.5874686424126448
0.8,0.0,0.9,0.3,0.6553205330100567
0.5,0.7,0.3,0.5,0.6365849289615046
0.5,0.7,0.3,0.7,0.719089908659019
0.6,0.3,0.7,0.2,0.7661790920603694
0.0,0.9,0.7,0.5,0.6237928325261146
0.4,0.4,0.8,0.3,0.609294651292665
0.5,0.4,0.9,0.0,0.6554779651162748
0.8,0.7,0.2,0.8,0.6451534573533259
0.5,0.7,0.4,0.5,0.756917503484282
0.6,0.0,0.2,0.7,0.6248497578306279
0.7,0.1,0.7,0.8,0.6683495585213908
0.3,0.3,0.7,0.4,0.7252403940460869
0.5,0.7,0.5,0.1,0.6144852616543802
0.8,0.7,0.4,0.6,0.6357457959254953
0.9,0.4,0.4,0.7,0.6447956743760519
0.8,0.1,0.2,0.5,0.5905978509117311
0.3,0.7,0.2,0.2,0.6885843885955563
0.5,0.7,0.5,0.9,0.6377542048855829
0.8,0.7,0.6,0.4,0.6372827070031759
0.3,0.5,0.1,0.7,0.6851920628280016
0.5,0.7,0.6,0.5,0.6314760455151264
0.6,0.0,0.5,0.6,0.6379108566882192
0.6,0.0,0.5,0.9,0.6729035005926383
0.6,0.0,0.6,0.1,0.6248497578306279
0.5,0.7,0.6,0.9,0.6174956577011977
0.8,0.7,0.7,0.6,0.6357457959254953
0.6,0.0,0.7,0.0,0.6248497578306279
0.3,0.3,0.4,0.2,0.692142313931835
0.5,0.9,0.0,0.7,0.6200692132238669
0.0,0.4,0.0,0.9,0.6403665082285248
0.8,0.7,0.8,0.2,0.6395858814890584
0.5,0.0,0.9,0.4,0.5852043971094888
0.0,0.9,0.8,0.1,0.6214304783731611
0.5,0.1,0.9,0.7,0.6198700539166664
0.5,0.7,0.7,0.9,0.641981396298357
0.9,0.4,0.9,0.7,0.6447956743760519
0.8,0.7,0.9,0.4,0.6372827070031759
0.7,0.6,0.4,0.8,0.6658008465895225
0.6,0.0,0.8,0.5,0.6248497578306279
0.3,0.7,0.9,0.5,0.6821068373891593
0.1,0.4,0.6,0.3,0.5860560763011831
0.6,0.0,0.9,0.5,0.6248497578306279
0.3,0.3,0.0,0.8,0.7130880593475037
0.4,0.9,0.1,0.4,0.637975121470807
0.0,0.6,0.5,0.5,0.5975731965411181
0.8,0.8,0.1,0.7,0.6357457959254953
0.8,0.1,0.7,0.9,0.62566492205257
0.6,0.0,0.9,0.9,0.6248497578306279
0.5,0.1,0.1,0.2,0.664681935633572
0.0,0.1,0.2,0.1,0.6397099850646714
0.5,0.9,0.3,0.1,0.6036443620358404
0.5,0.4,0.3,0.1,0.6106407125340145
0.4,0.5,0.3,0.3,0.6627530344807929
0.3,0.6,0.4,0.2,0.6462067703237113
0.8,0.1,0.8,0.5,0.5905978509117311
0.5,0.8,0.0,0.1,0.6574702502586383
0.3,0.4,0.9,0.5,0.7539676379716959
0.0,0.3,0.7,0.0,0.5417046295468837
0.3,0.2,0.7,0.2,0.6580722696141755
0.4,0.5,0.3,0.9,0.6095352455745626
0.5,0.8,0.0,0.7,0.6666018953828832
0.0,0.6,0.9,0.5,0.5874686424126448
0.0,0.6,0.7,0.6,0.6349809299435505
0.6,0.1,0.1,0.5,0.6379108566882192
0.8,0.8,0.5,0.1,0.6238834862971543
0.5,0.8,0.1,0.1,0.5825870628674821
0.3,0.2,0.3,0.7,0.6849491987632487
0.5,0.8,0.1,0.5,0.6668134874977607
0.3,0.2,0.0,0.0,1.0
0.8,0.2,0.1,0.4,0.6578217064198788
0.0,0.9,0.8,0.7,0.6214304783731611
0.3,0.9,0.2,0.9,0.6215508818528884
0.8,0.8,0.6,0.7,0.6357457959254953
0.5,0.9,0.5,0.5,0.6228924593678516
0.3,0.7,0.1,0.0,0.7051723086030929
0.8,0.8,0.7,0.4,0.6372827070031759
0.5,0.8,0.2,0.5,0.6185488584935368
0.6,0.1,0.3,0.1,0.6248497578306279
0.5,0.8,0.2,0.7,0.7244796024743367
0.3,0.6,0.0,0.7,0.6842408350802193
0.5,0.5,0.8,0.0,0.6359043204455967
0.7,0.7,0.1,0.2,0.6627999481370197
0.0,0.7,0.3,0.0,0.7319996809018378
0.5,0.8,0.3,0.3,0.6228397970239381
0.6,0.1,0.3,0.9,0.6379108566882192
0.5,0.8,0.3,0.4,0.5961976337771364
0.8,0.8,0.9,0.7,0.6357457959254953
0.8,0.9,0.0,0.3,0.6440841654203526
0.6,0.5,0.0,0.9,0.7529960373449205
0.0,0.5,0.1,0.7,0.663092838481458
0.5,0.8,0.4,0.3,0.5906067050847684
0.9,0.5,0.9,0.7,0.6447956743760519
0.0,0.6,0.9,0.9,0.6248497578306279
0.5,0.8,0.4,0.7,0.6218131792498639
0.8,0.9,0.2,0.1,0.6123926153299363
0.4,0.9,0.6,0.3,0.5941949358845151
0.0,0.0,0.7,0.8,0.6257416048922546
0.0,0.5,0.7,0.3,0.6217914378615335
0.5,0.8,0.5,0.1,0.6182602381028763
0.5,0.9,0.8,0.7,0.6200692132238669
0.6,0.1,0.5,0.9,0.6248497578306279
0.0,0.8,0.7,0.0,0.6408563740045933
0.8,0.9,0.2,0.7,0.6286971416716681
0.5,0.8,0.5,0.5,0.6154688308052833
0.4,0.7,0.6,0.5,0.5812138788222643
0.8,0.2,0.9,0.2,0.6553205330100567
0.8,0.9,0.3,0.3,0.6395858814890584
0.6,0.1,0.6,0.7,0.6248497578306279
0.8,0.9,0.3,0.9,0.6432787765791522
0.8,0.3,0.0,0.0,0.5674371103227315
0.5,0.8,0.6,0.7,0.5905400587036355
0.6,0.1,0.7,0.5,0.6379108566882192
0.4,0.6,0.9,0.4,0.6495206870324849
0.6,0.1,0.7,0.9,0.6248497578306279
0.3,0.4,0.4,0.5,0.7252403940460869
0.5,0.8,0.7,0.3,0.6105574086289025
0.0,0.6,0.3,0.1,0.6370044050523189
0.4,0.5,0.9,0.2,0.6267849052741196
0.3,0.5,0.8,0.5,0.6673299678763721
0.8,0.9,0.6,0.3,0.6395858814890584
0.5,0.8,0.7,0.9,0.653705788898919
0.5,0.8,0.8,0.3,0.5906067050847684
0.6,0.1,0.9,0.5,0.6248497578306279
0.0,0.6,0.8,0.9,0.6349809299435505
0.4,0.9,0.0,0.5,0.5809662963073099
0.1,0.4,0.8,0.7,0.6361817597339778
0.5,0.8,0.9,0.3,0.6228397970239381
0.3,0.8,0.6,0.4,0.7519224308623443
0.8,0.9,0.8,0.7,0.6286971416716681
0.5,0.8,0.9,0.7,0.7590818275989019
0.6,0.2,0.1,0.2,0.6248497578306279
0.5,0.8,0.9,0.9,0.7446954940540489
0.3,0.4,0.1,0.7,0.76196289797221
0.3,0.9,0.2,0.6,0.6404831770571373
0.8,0.9,0.9,0.9,0.6451534573533259
0.6,0.2,0.1,0.6,0.6379108566882192
0.5,0.2,0.0,0.6,0.6257416048922546
0.6,0.5,0.8,0.3,0.7419847596887673
0.6,0.2,0.2,0.1,0.6092378736496
0.0,0.4,0.5,0.5,0.6215508818528884
0.3,0.9,0.9,0.0,0.597897916166711
0.5,0.9,0.0,0.9,0.6174956577011977
0.5,0.0,0.1,0.4,0.6091095183756432
0.9,0.0,0.1,0.5,0.6503067502098281
0.5,0.9,0.1,0.1,0.636978936633143
0.8,0.3,0.7,0.2,0.61333764156093
0.1,0.4,0.9,0.3,0.5860560763011831
0.5,0.9,0.1,0.6,0.702893716709673
0.4,0.8,0.2,0.3,0.6865728996801214
0.5,0.6,0.6,0.6,0.6282995231388825
0.3,0.5,0.6,0.4,0.7135358548122717
0.9,0.0,0.3,0.5,0.6397099850646714
0.3,0.3,0.8,0.7,0.7130880593475037
0.6,0.0,0.8,0.9,0.6349809299435505
0.7,0.8,0.3,0.8,0.6658008465895225
0.3,0.7,0.7,0.5,0.7051723086030929
0.5,0.9,0.2,0.7,0.6365849289615046
0.6,0.6,0.1,0.3,0.7599485045847794
0.9,0.0,0.4,0.9,0.6451534573533259
0.5,0.9,0.3,0.3,0.6105574086289025
0.1,0.0,0.0,0.9,0.6451534573533259
0.9,0.7,0.6,0.3,0.6150341327848915
0.4,0.7,0.4,0.6,0.6094668202429027
0.0,0.4,0.1,0.4,0.6842408350802193
0.3,0.6,0.8,0.0,0.6672637758333969
0.3,0.3,0.5,0.2,0.5417046295468837
0.8,0.4,0.1,0.3,0.6448060878848343
0.6,0.2,0.7,0.1,0.6092378736496
0.5,0.9,0.4,0.3,0.5906067050847684
0.0,0.5,0.2,0.5,0.65033547834088
0.4,0.6,0.6,0.1,0.6287669556292045
0.5,0.9,0.4,0.7,0.6394756708874108
0.9,0.0,0.8,0.3,0.6451534573533259
0.0,0.3,0.7,0.4,0.6849491987632487
0.3,0.3,0.1,0.5,0.6849491987632487
0.6,0.2,0.9,0.2,0.6248497578306279
0.4,0.6,0.7,0.5,0.6410637547938858
0.9,0.0,0.9,0.8,0.6397099850646714
0.3,0.2,0.7,0.6,1.0
0.3,0.8,0.5,0.0,0.6885843885955563
0.5,0.9,0.5,0.9,0.6698203579908963
0.3,0.5,0.4,0.1,0.7320291450753083
0.6,0.1,0.2,0.9,0.6349809299435505
0.3,0.6,0.9,0.6,0.7608546624433306
0.9,0.8,0.1,0.3,0.6879533714964916
0.5,0.0,0.6,0.5,0.6038190770317523
0.9,0.1,0.1,0.7,0.6503067502098281
0.9,0.1,0.2,0.3,0.6451534573533259
0.6,0.3,0.1,0.5,0.6248497578306279
0.9,0.1,0.2,0.9,0.6451534573533259
0.6,0.3,0.1,0.9,0.6379108566882192
0.5,0.9,0.7,0.9,0.6073395757671141
0.8,0.4,0.9,0.1,0.6465238120304774
0.3,0.9,0.2,0.1,0.7208743451343028
0.6,0.3,0.2,0.3,0.6379108566882192
0.4,0.8,0.9,0.2,0.643413340302134
0.5,0.2,0.7,0.4,0.5852043971094888
0.5,0.9,0.8,0.5,0.6314760455151264
0.5,0.3,0.8,0.1,0.5975846798363668
0.4,0.7,0.0,0.2,0.6219717187308202
0.6,0.3,0.2,0.7,0.6248497578306279
0.9,0.1,0.4,0.7,0.6451534573533259
0.5,0.9,0.8,0.9,0.719089908659019
0.3,0.6,0.5,0.9,0.6851920628280016
0.6,0.3,0.3,0.4,0.6379108566882192
0.8,0.5,0.0,0.5,0.5905978509117311
0.5,0.9,0.9,0.1,0.6144852616543802
0.9,0.1,0.5,0.3,0.6397099850646714
0.3,0.9,0.8,0.8,0.612898369519749
0.5,0.9,0.9,0.5,0.643122363823391
0.3,0.5,0.1,0.6,0.7252403940460869
0.9,0.1,0.5,0.9,0.6451534573533259
0.6,0.3,0.4,0.2,0.6092378736496
0.5,0.9,0.9,0.9,0.6799943384651547
0.0,0.7,0.1,0.7,0.6379108566882192
0.4,0.0,0.7,0.1,0.6215508818528884
0.9,0.1,0.6,0.5,0.6451534573533259
0.0,0.9,0.5,0.3,0.6287419257345158
0.6,0.0,0.0,0.9,0.6377542048855829
0.8,0.5,0.2,0.3,0.6041014739179841
0.6,0.3,0.5,0.0,0.6358371528998498
0.6,0.0,0.1,0.1,0.6779596941621364
0.0,0.4,0.9,0.1,0.5957548786133302
0.5,0.7,0.5,0.2,0.650874697158696
0.8,0.5,0.3,0.5,0.5905978509117311
0.6,0.3,0.5,0.8,0.6248497578306279
0.5,0.3,0.0,0.0,0.5958623672853212
0.4,0.7,0.2,0.3,0.6380150785957821
0.1,0.0,0.2,0.1,0.6451534573533259
0.6,0.0,0.2,0.3,0.6377542048855829
0.6,0.1,0.8,0.5,0.6349809299435505
0.9,0.1,0.8,0.9,0.6503067502098281
0.7,0.9,0.6,0.2,0.6405449378659199
0.6,0.0,0.3,0.1,0.641981396298357
0.6,0.0,0.3,0.4,0.6174956577011977
0.8,0.5,0.4,0.9,0.6553205330100567
0.6,0.0,0.3,0.7,0.6377542048855829
0.5,0.1,0.1,0.4,0.723059047535575
0.3,0.4,0.8,0.9,0.76196289797221
0.9,0.2,0.0,0.7,0.6397099850646714
0.6,0.3,0.8,0.1,0.5922822977871587
0.6,0.2,0.0,0.3,0.6349809299435505
0.9,0.2,0.1,0.3,0.6451534573533259
0.6,0.0,0.5,0.2,0.654078177675808
0.6,0.0,0.5,0.4,0.6073395757671141
0.0,0.7,0.2,0.1,0.5874686424126448
0.6,0.3,0.8,0.9,0.6379108566882192
0.6,0.7,0.6,0.1,0.7225078151336627
0.6,0.2,0.1,0.4,0.6349809299435505
0.9,0.2,0.2,0.5,0.6503067502098281
0.3,0.7,0.4,0.7,0.6842408350802193
0.6,0.0,0.7,0.2,0.6377542048855829
0.3,0.4,0.6,0.0,0.6562784721601627
0.1,0.0,0.2,0.7,0.6451534573533259
0.6,0.4,0.1,0.0,0.6031710376045488
0.6,0.0,0.8,0.1,0.6698203579908963
0.6,0.2,0.3,0.5,0.6349809299435505
0.5,0.7,0.9,0.7,0.5993170375947987
0.9,0.9,0.7,0.5,0.6150341327848915
0.3,0.9,0.1,0.4,0.6626330876451859
0.9,0.2,0.5,0.5,0.6451534573533259
0.6,0.0,0.9,0.1,0.719089908659019
0.6,0.4,0.2,0.3,0.633823269418751
0.8,0.0,0.3,0.4,0.6658008465895225
0.6,0.0,0.9,0.7,0.641981396298357
0.7,0.5,0.7,0.4,0.6683495585213908
0.9,0.2,0.6,0.7,0.6451534573533259
0.6,0.1,0.0,0.1,0.653705788898919
0.3,0.7,0.6,0.2,0.6747469054792247
0.3,0.4,0.2,0.9,0.6580722696141755
0.5,0.0,0.5,0.9,0.6124280008912623
0.6,0.4,0.3,0.5,0.6379108566882192
0.9,0.2,0.7,0.9,0.6503067502098281
0.6,0.1,0.0,0.7,0.6174956577011977
0.6,0.4,0.3,0.9,0.6379108566882192
0.3,0.9,0.8,0.4,0.710612283948464
0.6,0.2,0.6,0.9,0.6349809299435505
0.9,0.2,0.8,0.5,0.6451534573533259
0.6,0.1,0.1,0.0,0.6026015162691349
0.3,0.6,0.1,0.4,0.7320291450753083
0.6,0.4,0.4,0.7,0.6248497578306279
0.4,0.7,0.7,0.6,0.6095444005632518
0.4,0.6,0.9,0.6,0.6761701431293514
0.6,0.1,0.1,0.3,0.6377542048855829
0.5,0.3,0.6,0.4,0.5852043971094888
0.3,0.3,0.9,0.6,0.6849491987632487
0.0,0.4,0.6,0.3,0.6461422088838574
0.4,0.0,0.7,0.0,0.580479384540308
0.5,0.4,0.7,0.3,0.5839908680614795
0.6,0.4,0.5,0.6,0.6248497578306279
0.8,0.6,0.6,0.9,0.62566492205257
0.6,0.1,0.2,0.3,0.654078177675808
0.3,0.8,0.2,0.8,0.6730604620259316
0.9,0.3,0.1,0.3,0.6451534573533259
0.6,0.1,0.2,0.7,0.719089908659019
0.0,0.3,0.7,0.8,1.0
0.3,0.3,0.5,0.8,1.0
0.9,0.3,0.1,0.9,0.6397099850646714
0.6,0.4,0.7,0.3,0.6092378736496
0.5,0.8,0.3,0.8,0.6205529362338034
0.0,0.4,0.1,0.9,0.6851920628280016
0.3,0.7,0.3,0.0,0.6660614887595709
0.6,0.8,0.5,0.0,0.7108685692715547
0.9,0.3,0.3,0.2,0.6357457959254953
0.0,0.4,0.9,0.8,0.6675158994079996
0.4,0.9,0.9,0.4,0.6243756105192829
0.6,0.3,0.0,0.9,0.6349809299435505
0.6,0.1,0.4,0.1,0.6377542048855829
0.9,0.3,0.4,0.1,0.6319143973891519
0.6,0.4,0.9,0.0,0.6031710376045488
0.8,0.1,0.1,0.1,0.6658008465895225
0.3,0.8,0.4,0.0,0.7098214027175184
0.6,0.1,0.4,0.5,0.7446954940540489
0.6,0.4,0.9,0.4,0.6248497578306279
0.9,0.3,0.4,0.7,0.6451534573533259
0.6,0.8,0.6,0.5,0.7599485045847794
0.6,0.1,0.4,0.7,0.6310149955242269
0.3,0.5,0.8,0.7,0.7252403940460869
0.6,0.4,0.9,0.8,0.6379108566882192
0.5,0.3,0.9,0.4,0.6750196388772632
0.6,0.1,0.5,0.3,0.6377542048855829
0.6,0.1,0.5,0.5,0.7459538952011988
0.6,0.3,0.2,0.5,0.6349809299435505
0.6,0.5,0.0,0.6,0.6379108566882192
0.3,0.9,0.0,0.5,0.7042344674074639
0.6,0.3,0.3,0.5,0.6349809299435505
0.4,0.9,0.2,0.7,0.6495206870324849
0.6,0.1,0.6,0.5,0.653705788898919
0.0,0.7,0.6,0.4,0.710843782644233
0.0,0.6,0.1,0.5,0.6212269538797167
0.6,0.1,0.7,0.1,0.6779596941621364
0.5,0.2,0.1,0.2,0.635587951921449
0.4,0.6,0.5,0.5,0.7116117510184485
0.8,0.7,0.4,0.8,0.6553205330100567
0.4,0.8,0.3,0.9,0.6256439377490856
0.9,0.4,0.0,0.9,0.6451534573533259
0.8,0.7,0.5,0.8,0.62566492205257
0.3,0.5,0.6,0.1,0.7165152282223373
0.3,0.7,0.1,0.1,0.7368335224138234
0.6,0.1,0.8,0.3,0.654078177675808
0.6,0.5,0.3,0.4,0.633823269418751
0.3,0.8,0.1,0.4,0.6900810971754058
0.6,0.3,0.6,0.1,0.6095449718497605
0.8,0.1,0.7,0.3,0.66969289360534
0.6,0.1,0.9,0.2,0.6190807273491088
0.9,0.4,0.3,0.3,0.6357457959254953
0.6,0.5,0.5,0.0,0.5874686424126448
0.6,0.1,0.9,0.9,0.719089908659019
0.0,0.0,0.1,0.4,0.6379108566882192
0.9,0.4,0.3,0.9,0.6397099850646714
0.6,0.5,0.5,0.4,0.6092378736496
0.0,0.5,0.6,0.2,0.6243756105192829
0.6,0.2,0.0,0.7,0.654078177675808
0.4,0.0,0.6,0.5,0.6669884682615186
0.5,0.7,0.8,0.7,0.610142778543843
0.6,0.9,0.4,0.2,0.7319996809018378
0.3,0.5,0.3,0.3,0.6562784721601627
0.4,0.1,0.3,0.7,0.630754960296111
0.9,0.4,0.6,0.3,0.6357457959254953
0.5,0.4,0.5,0.4,0.7090491757199332
0.6,0.2,0.2,0.9,0.6174956577011977
0.0,0.6,0.7,0.4,0.6005617294402904
0.5,0.9,0.2,0.4,0.6018307674354216
0.6,0.2,0.3,0.1,0.6799943384651547
0.6,0.5,0.7,0.4,0.6092378736496
0.6,0.2,0.3,0.3,0.6497542168409625
0.9,0.4,0.7,0.5,0.6503067502098281
0.5,0.1,0.5,0.9,0.6124280008912623
0.9,0.4,0.8,0.1,0.6286971416716681
0.6,0.2,0.3,0.9,0.6698203579908963
0.6,0.2,0.4,0.3,0.7459538952011988
0.5,0.2,0.6,0.1,0.5862559455562973
0.8,0.8,0.4,0.1,0.5606623360919342
0.0,0.7,0.0,0.9,0.6174956577011977
0.6,0.4,0.1,0.6,0.6349809299435505
0.3,0.5,0.0,0.3,0.5417046295468837
0.0,0.5,0.0,0.7,0.579964733693558
0.6,0.5,0.9,0.0,0.5874686424126448
0.6,0.2,0.5,0.2,0.6377542048855829
0.6,0.2,0.5,0.4,0.6814016270585393
0.9,0.4,0.9,0.9,0.6451534573533259
0.6,0.2,0.5,0.6,0.641981396298357
0.1,0.0,0.5,0.1,0.6503067502098281
0.6,0.5,0.9,0.8,0.6248497578306279
0.3,0.7,0.9,0.8,0.6851920628280016
0.6,0.2,0.6,0.1,0.6317335074589541
0.9,0.5,0.1,0.1,0.6415100292302488
0.4,0.9,0.0,0.7,0.5868776653452887
0.6,0.6,0.1,0.2,0.6388551056744542
0.4,0.8,0.0,0.9,0.6761701431293514
0.3,0.4,0.7,0.1,0.6849491987632487
0.6,0.6,0.1,0.6,0.6379108566882192
0.9,0.5,0.2,0.3,0.6286971416716681
0.8,0.8,0.8,0.9,0.6553205330100567
0.0,0.7,0.4,0.1,0.6182795533540282
0.5,0.4,0.8,0.8,0.6257416048922546
0.6,0.2,0.8,0.7,0.654078177675808
0.5,0.9,0.6,0.5,0.6005617294402904
0.3,0.4,0.3,0.7,1.0
0.7,0.0,0.1,0.0,0.7566872262921944
0.6,0.6,0.4,0.1,0.5874686424126448
0.8,0.9,0.0,0.9,0.6174252288303982
0.3,0.6,0.6,0.7,0.7252403940460869
0.6,0.4,0.7,0.1,0.6200692132238669
0.0,0.7,0.1,0.3,0.6574702502586383
0.6,0.6,0.4,0.9,0.6379108566882192
0.9,0.5,0.5,0.3,0.6286971416716681
0.6,0.3,0.0,0.4,0.6698203579908963
0.6,0.6,0.5,0.3,0.6008678631186665
0.6,0.3,0.0,0.7,0.6310149955242269
0.6,0.4,0.7,0.9,0.6349809299435505
0.1,0.0,0.5,0.7,0.6451534573533259
0.8,0.3,0.2,0.2,0.7261966923550864
0.6,0.3,0.1,0.1,0.6363617737586909
0.9,0.5,0.6,0.5,0.6503067502098281
0.6,0.3,0.1,0.3,0.6799943384651547
0.4,0.0,0.5,0.7,0.6840918792915667
0.6,0.6,0.7,0.5,0.6092378736496
0.3,0.8,0.8,0.1,0.6900810971754058
0.6,0.5,0.0,0.0,0.6036443620358404
0.8,0.9,0.4,0.5,0.5795204985670759
0.8,0.9,0.4,0.7,0.6369281801893804
0.0,0.4,0.2,0.9,0.718820157681938
0.9,0.5,0.8,0.9,0.6451534573533259
0.0,0.4,0.7,0.2,0.710612283948464
0.6,0.5,0.0,0.8,0.6349809299435505
0.4,0.1,0.9,0.9,0.630754960296111
0.9,0.6,0.0,0.2,0.6306466967826806
0.0,0.7,0.3,0.1,0.6036443620358404
0.6,0.6,0.9,0.6,0.6379108566882192
0.6,0.3,0.4,0.0,0.6365849289615046
0.3,0.6,0.3,0.9,0.76196289797221
0.6,0.0,0.1,0.6,0.6499619231386689
0.3,0.6,0.9,0.0,0.687367335921193
0.6,0.7,0.0,0.4,0.6008678631186665
0.4,0.9,0.6,0.0,0.6207777013860574
0.3,0.8,0.9,0.4,0.7138273796908745
0.6,0.7,0.0,0.5,0.6245871017758051
0.9,0.6,0.2,0.3,0.6319143973891519
0.6,0.5,0.2,0.4,0.6158437815926132
0.6,0.7,0.0,0.8,0.6379108566882192
0.4,0.7,0.7,0.5,0.6202471083132723
0.5,0.5,0.4,0.6,0.5852043971094888
0.5,0.6,0.6,0.1,0.5975846798363668
0.4,0.9,0.6,0.7,0.6627530344807929
0.9,0.6,0.3,0.8,0.6451534573533259
0.6,0.7,0.1,0.6,0.6092378736496
0.8,0.3,0.8,0.4,0.6658008465895225
0.0,0.7,0.4,0.9,0.6248497578306279
0.9,0.6,0.5,0.1,0.6372827070031759
0.7,0.0,0.8,0.6,0.752155375961558
0.3,0.9,0.6,0.0,0.6462067703237113
0.6,0.3,0.7,0.1,0.6258818591125234
0.3,0.6,0.0,0.9,0.7130880593475037
0.6,0.5,0.4,0.8,0.6349809299435505
0.9,0.6,0.7,0.3,0.6286971416716681
0.0,0.0,0.8,0.1,0.635587951921449
0.3,0.7,0.6,0.0,0.7320291450753083
0.6,0.7,0.4,0.0,0.5874686424126448
0.0,0.9,0.4,0.5,0.6280841914101525
0.6,0.3,0.8,0.7,0.6377542048855829
0.6,0.7,0.4,0.4,0.6358371528998498
0.0,0.6,0.9,0.2,0.6258220782269043
