no_mapping,no_mapping,no_mapping,score
0.6,0.4,0.3,0.441100701863089
0.7,1.0,0.9,0.29495145430532227
0.6,0.1,0.2,0.2572962988462954
0.1,0.2,0.3,0.4667366075297434
0.3,1.0,0.6,0.11952747358517625
0.7,0.5,0.9,0.3791509477270175
0.7,0.8,0.0,0.37566633591648996
0.0,0.8,0.5,0.4032349459292054
0.7,0.4,0.8,0.3074076702523347
0.5,0.4,0.2,0.37704853406331185
0.5,0.1,0.2,0.16297363812014368
0.9,0.2,0.9,0.367065840527368
0.7,0.9,0.1,0.37566633591648996
0.4,0.9,0.1,0.23186380826293493
0.7,0.2,0.6,0.32183323288812493
0.7,0.5,0.7,0.37731393553405324
0.7,0.9,0.5,0.41812093622364666
0.5,0.9,0.9,0.34007157720025427
0.5,0.1,1.0,0.26424800879301086
0.8,0.3,0.5,0.28532257289570434
0.9,1.0,0.4,0.4667366075297434
0.4,0.4,0.7,0.13448603167693887
0.7,0.9,0.9,0.37566633591648996
0.4,0.5,0.4,0.13448603167693887
0.0,0.8,0.7,0.4131687035716391
0.5,0.7,0.9,0.32278359668938716
0.7,0.7,0.2,0.4401446168758174
0.6,0.8,0.7,0.37576518074824955
0.5,0.5,0.1,0.3502663609599396
0.7,1.0,1.0,0.37566633591648996
0.1,0.0,1.0,0.3004003752973708
0.4,0.9,0.8,0.22687414118791066
0.7,0.9,0.7,0.3791509477270175
0.8,0.1,0.2,0.3118045470456437
0.5,0.2,0.7,0.2625179230443871
0.7,1.0,0.4,0.3791509477270175
0.6,0.0,0.5,0.3536641139612713
0.6,1.0,0.3,0.4775088379684071
0.8,0.1,1.0,0.2747865372666689
0.4,0.5,1.0,0.1189771140927208
0.6,0.7,0.7,0.42296338767242675
0.1,0.5,0.2,0.4038927720941353
0.8,0.3,0.2,0.324497774279863
0.5,0.6,0.1,0.3328053500508803
0.4,1.0,0.9,0.21863661008035437
0.7,0.6,0.5,0.45593678678499594
0.8,0.9,0.3,0.28652069716275097
0.8,0.1,0.4,0.2820581189632716
0.9,0.9,1.0,0.3939554897411053
0.7,1.0,0.8,0.31984349486779956
0.8,0.2,0.3,0.3561880501959257
0.8,0.5,0.2,0.35944354141495
0.8,0.0,0.1,0.28364708017733925
0.4,0.7,0.0,0.10632480348459565
0.8,0.5,0.6,0.4018981417221067
0.5,0.0,0.8,0.10429915089372681
0.9,0.1,0.4,0.21348376307611414
0.8,0.1,0.6,0.3441068598946181
0.0,0.8,0.9,0.33161987790530834
0.0,0.9,0.1,0.3767674715620779
0.5,0.9,0.7,0.28661328013423243
0.8,0.7,0.2,0.41433396633757147
0.1,0.2,0.9,0.3857847546275713
0.8,0.7,0.6,0.37187936603041477
0.5,0.4,0.1,0.25749848444023266
0.0,0.1,0.6,0.3195624323665656
0.1,0.1,0.1,0.3570057821473831
0.8,0.7,1.0,0.37187936603041477
0.4,0.7,0.6,0.09122950816048887
0.5,0.6,1.0,0.1930830108327374
0.6,0.5,0.9,0.3343240510956493
0.8,0.3,0.8,0.28665342086429263
0.7,0.4,0.1,0.43011635639089246
0.6,0.3,0.5,0.3815790749188901
0.7,1.0,0.6,0.4381621416200661
0.5,0.1,0.5,0.1438660664650265
0.5,0.7,0.8,0.3074174867478919
0.7,0.2,0.4,0.4087008388256063
0.8,1.0,0.7,0.37566633591648996
0.1,0.1,0.3,0.3973658802233293
0.8,0.5,0.4,0.34456995753191827
0.0,0.9,0.2,0.37606851415664166
0.5,1.0,0.8,0.35923274888710977
0.6,0.7,0.6,0.3790250964385793
0.4,0.8,0.3,0.1412758116838179
1.0,0.7,0.6,0.3939554897411053
0.8,0.8,0.3,0.3791509477270175
0.9,0.0,0.4,0.3388238472107548
0.8,0.5,0.8,0.3074076702523347
0.5,0.4,0.9,0.25420594966847815
0.7,0.0,0.2,0.3451191556356103
0.8,0.6,0.7,0.42700817091131893
0.9,0.6,0.5,0.26460961034901526
0.9,0.1,0.7,0.2654901308948661
0.5,0.2,0.1,0.13439080426675562
0.9,0.2,0.4,0.34275590406924183
0.7,0.6,1.0,0.3059900375809012
0.5,0.8,0.6,0.28542222627120006
0.4,0.9,0.2,0.11952747358517625
0.0,0.9,0.4,0.33581682232140087
0.6,0.1,0.4,0.21394574579006717
0.9,0.3,0.2,0.38114389233406465
0.9,0.3,0.8,0.324497774279863
0.8,0.9,0.8,0.31984349486779956
0.8,0.5,0.1,0.37236097245197824
0.7,0.1,0.5,0.23468690473087878
0.5,0.2,0.8,0.11505116513842065
0.8,1.0,0.5,0.386914493669657
0.9,0.4,0.6,0.38246327518358847
0.7,0.8,0.6,0.34132308675850676
0.5,0.5,0.8,0.19672552326661863
0.9,0.5,0.3,0.35944354141495
0.9,0.2,1.0,0.3500274857658445
0.5,0.9,0.4,0.26263670681104945
0.6,0.5,0.1,0.3319009404065423
0.6,0.6,0.5,0.2999067124699334
0.9,0.1,0.1,0.23694218385109855
0.5,0.6,0.6,0.21863661008035437
0.9,0.6,0.1,0.35944354141495
0.7,0.6,0.9,0.23541318577954332
0.9,0.6,0.7,0.35944354141495
0.1,0.1,0.5,0.3930572060174163
0.5,0.3,0.4,0.1189771140927208
0.9,0.4,0.8,0.3330887388259895
0.9,0.7,0.5,0.37187936603041477
0.9,0.2,0.8,0.41823679112727213
0.7,0.2,0.7,0.4073222010131283
0.0,0.9,0.5,0.24708922315938237
0.9,0.5,0.5,0.36671512311155263
0.9,0.8,0.2,0.41433396633757147
0.8,0.0,0.7,0.24290185365165673
1.0,0.4,0.1,0.27234240295668616
0.1,0.1,0.7,0.44542970849090713
0.8,1.0,0.3,0.35502330689163175
0.9,0.4,0.2,0.3556499429951831
0.5,0.7,0.3,0.1898413679169964
0.6,0.7,0.8,0.35923274888710977
0.9,0.4,0.4,0.2879728037138165
0.0,0.9,0.7,0.31042895901841244
0.6,0.4,0.1,0.2898434397616102
0.9,0.7,0.3,0.3791509477270175
0.5,0.4,0.0,0.10632480348459565
0.9,1.0,0.0,0.37566633591648996
0.8,0.2,0.9,0.4334651868678242
1.0,0.6,0.7,0.38450996819025346
0.7,0.4,1.0,0.24446390559079123
0.7,0.3,0.9,0.3716453172764562
1.0,0.1,0.2,0.2654901308948661
1.0,0.1,0.6,0.30250814067384085
0.9,0.9,0.8,0.3791509477270175
0.6,0.9,0.3,0.32741181419444026
1.0,0.1,1.0,0.2654901308948661
0.5,0.4,0.7,0.09122950816048887
0.0,0.9,0.8,0.30253830883970756
0.6,0.5,0.5,0.29438861419837015
0.9,1.0,0.7,0.3791509477270175
0.6,0.0,0.9,0.1158317206062249
0.5,0.8,0.0,0.1538256708052738
0.9,0.8,0.3,0.32503885390272996
0.1,0.1,0.9,0.3503599843805872
0.9,0.4,0.3,0.35306132725992273
0.1,0.3,0.4,0.2739201801011853
0.9,0.8,0.8,0.37232518623040606
1.0,0.3,1.0,0.324497774279863
0.7,0.9,0.8,0.410543966187869
1.0,0.4,0.7,0.38246327518358847
0.5,0.8,0.8,0.1538256708052738
0.6,0.1,0.8,0.10294363368388888
1.0,0.5,0.3,0.34000867487643177
0.7,0.7,0.6,0.3993653027770654
0.5,0.5,0.4,0.1412758116838179
1.0,0.6,0.5,0.4018981417221067
0.7,0.1,0.1,0.13201101424553496
0.0,0.9,1.0,0.2623556443098155
1.0,0.7,0.1,0.37187936603041477
0.8,0.8,0.7,0.4293008734934707
1.0,0.0,0.7,0.3327026881463452
1.0,0.5,0.1,0.3472802565730345
0.5,0.9,0.5,0.13448603167693887
1.0,0.2,0.3,0.29354220801397674
0.7,0.3,0.3,0.30964926442729956
0.6,0.3,0.2,0.18676591892637134
0.5,0.6,0.2,0.11952747358517625
1.0,0.9,0.5,0.41433396633757147
1.0,0.9,0.9,0.37187936603041477
0.9,0.8,0.6,0.38553815889341486
1.0,1.0,0.7,0.37187936603041477
0.8,0.7,0.1,0.4579227614829979
1.0,0.3,0.8,0.33913511222689924
0.7,0.1,0.0,0.20470939913300926
0.0,1.0,0.1,0.2572174219389987
0.6,0.7,1.0,0.25749848444023266
0.0,0.1,0.8,0.4305140782961602
0.1,0.3,1.0,0.3199577689963536
0.9,0.1,0.3,0.235703640280937
1.0,0.8,0.1,0.3791509477270175
1.0,0.5,0.8,0.39513747975733593
0.5,1.0,0.3,0.1189771140927208
1.0,0.6,0.9,0.3074076702523347
0.7,0.4,0.4,0.30673845847141906
0.9,0.3,0.1,0.33790650293081126
1.0,0.7,0.8,0.3213236066110455
0.8,0.2,0.1,0.35108213796183607
0.7,0.6,0.2,0.3319009404065423
0.6,0.4,0.5,0.14396129387520976
1.0,0.8,0.5,0.42700817091131893
0.7,0.7,0.5,0.37704853406331185
0.0,1.0,0.3,0.25392488716724426
0.6,0.9,0.4,0.21140502113906098
0.7,0.2,0.0,0.2625179230443871
0.1,0.2,0.0,0.32013181314775374
0.1,0.2,0.2,0.3254811208404022
0.9,0.5,0.9,0.3254886830420152
0.8,0.3,0.0,0.23012744583779837
1.0,0.3,0.1,0.2898663046434718
1.0,0.0,0.1,0.26400005185944847
0.6,0.0,0.7,0.015095295324106773
0.6,0.5,0.6,0.1757367576190095
0.0,1.0,0.7,0.22659307868667672
0.7,0.3,0.0,0.23076601565706645
0.7,0.8,0.8,0.367663506029681
0.6,0.1,0.6,0.0
0.1,0.2,0.4,0.44134126338397606
0.9,0.8,0.0,0.34132308675850676
0.9,0.0,0.5,0.3710990402425319
0.6,1.0,0.7,0.1992969709520194
1.0,0.8,0.9,0.31368396063211557
0.7,0.6,0.6,0.30247249041209
0.6,0.7,0.0,0.13448603167693887
0.0,1.0,0.9,0.21835554757912046
0.7,0.0,1.0,0.12693382862700356
0.8,0.9,0.0,0.3708244453486359
0.6,0.2,0.7,0.12184094514529971
0.8,0.9,0.2,0.2475891604540859
0.7,0.4,0.0,0.2450626598247678
0.7,0.9,1.0,0.32741181419444026
0.6,0.7,0.9,0.13448603167693887
0.8,0.1,0.0,0.22686562914474048
0.9,0.7,0.2,0.4005979355244473
0.1,0.4,0.5,0.38851149506565985
0.7,0.7,0.9,0.2642399962770781
0.8,0.3,1.0,0.2624762569307394
0.6,0.3,0.9,0.10009260704665805
0.1,0.0,0.0,0.10429915089372681
0.7,0.1,0.9,0.08617603514104272
1.0,0.2,0.9,0.36113880607318233
0.7,0.5,0.0,0.25420594966847815
1.0,0.6,0.1,0.3518055894282474
0.6,0.9,0.2,0.1189771140927208
0.8,0.2,0.7,0.2285294483555566
0.8,0.4,0.3,0.3084610063951305
0.1,0.0,0.1,0.07375307386124376
0.7,0.2,0.8,0.12452642733669154
0.7,0.8,1.0,0.1936231177966038
0.9,0.4,0.1,0.39734162403596945
0.7,0.6,0.0,0.22687414118791066
0.6,1.0,0.1,0.10632480348459565
0.1,0.2,0.8,0.4569638930352073
0.8,0.1,0.9,0.20470939913300926
0.9,0.1,0.9,0.28400259705162734
1.0,0.9,0.1,0.36763999314473894
0.8,0.5,1.0,0.28764418109840795
0.8,0.9,0.7,0.33037708645440933
0.1,0.0,0.2,0.06427781166297283
0.7,0.3,0.7,0.12173849365863045
0.7,1.0,0.0,0.2273498665189406
0.0,0.1,1.0,0.3833301340491911
0.7,0.0,0.5,0.0
0.7,0.7,0.1,0.21863661008035437
0.8,0.3,0.6,0.27094868018695845
0.1,0.2,1.0,0.27797721329588976
1.0,0.4,0.3,0.2585423467573716
0.9,0.8,1.0,0.2641912145510932
0.1,0.0,0.3,0.044938172534637895
0.7,0.4,0.6,0.13448603167693887
1.0,0.8,0.3,0.3555258053541104
0.1,0.5,0.0,0.4957543565912332
0.9,0.9,0.5,0.4087559285602709
0.7,0.1,0.4,0.050046303523329026
0.7,0.8,0.2,0.1898413679169964
0.1,0.2,0.6,0.25718222950227093
0.9,0.0,1.0,0.17769856695235423
0.9,0.7,0.6,0.41015723130111853
0.8,0.5,0.3,0.2502008821955846
0.1,0.0,0.4,0.02942925495041985
0.7,0.5,0.5,0.1189771140927208
0.7,0.2,0.2,0.10009260704665805
0.1,0.3,0.1,0.35802089733683445
0.8,0.9,0.6,0.28337821303907884
0.9,0.2,0.3,0.2536602613757879
0.8,0.0,0.3,0.10759418949866863
0.9,0.5,0.7,0.29188566735503746
0.7,0.9,0.2,0.1757367576190095
0.8,0.7,0.0,0.25749848444023266
0.1,0.0,0.5,0.015095295324106773
0.7,0.6,0.4,0.10632480348459565
1.0,0.5,0.4,0.35676953937085504
0.9,0.0,0.7,0.17608593442552853
0.8,0.3,0.4,0.18676591892637134
0.7,1.0,0.2,0.1538256708052738
0.1,0.3,0.3,0.3144263654936122
0.9,0.6,1.0,0.26965510267826653
0.1,0.0,0.6,0.0
0.7,0.7,0.4,0.09122950816048887
0.8,0.8,0.5,0.25420594966847815
1.0,0.0,0.3,0.26123191925686823
0.8,0.0,0.5,0.044938172534637895
0.1,0.5,0.6,0.49377188133548183
0.8,0.5,0.0,0.1679302811032607
0.9,0.2,0.0,0.18932959687851209
0.9,0.8,0.4,0.31898105705186885
0.9,0.5,0.4,0.25160274929527904
0.1,0.3,0.5,0.46683613229654336
0.1,0.0,0.7,0.050046303523329026
0.7,0.8,0.4,0.1412758116838179
0.8,0.9,1.0,0.22687414118791066
0.8,0.1,0.8,0.02774760593223192
0.8,0.6,0.3,0.15639711849067456
0.9,0.3,0.5,0.1982959848056821
1.0,0.1,0.0,0.14433733268826612
1.0,1.0,0.3,0.3834003103950065
0.9,0.7,0.1,0.24771716658946769
0.1,0.0,0.8,0.10009260704665805
0.7,0.9,0.3,0.11952747358517625
1.0,0.2,0.7,0.24575094891716087
0.9,0.1,0.0,0.10881071287431948
1.0,0.7,0.9,0.3223758457573712
0.8,0.3,0.3,0.08688993694607744
1.0,0.4,0.9,0.29224858826870276
0.9,0.8,0.5,0.1936231177966038
1.0,0.1,0.4,0.19627864199043796
0.8,0.7,0.8,0.13448603167693887
0.9,0.2,0.2,0.1579706767630134
0.8,0.4,0.7,0.07179464162197069
0.8,0.9,0.4,0.13448603167693887
0.1,0.3,0.9,0.3655845252188044
0.9,1.0,0.3,0.18067841891003814
1.0,1.0,0.1,0.24554736913067007
0.8,0.5,0.9,0.1412758116838179
0.9,0.3,0.7,0.1438660664650265
0.9,0.6,0.4,0.20620078546488954
0.9,0.0,0.1,0.02942925495041985
0.9,0.7,0.9,0.21863661008035437
1.0,0.9,0.4,0.3074174867478919
1.0,0.3,0.4,0.22562779328624963
0.8,0.7,0.4,0.11952747358517625
0.9,0.4,1.0,0.13439080426675562
0.1,0.3,0.7,0.24554736913067007
0.9,0.1,0.5,0.015095295324106773
0.9,0.9,0.2,0.1898413679169964
0.1,0.4,0.0,0.3319009404065423
0.1,0.4,0.2,0.3223758457573712
1.0,0.3,0.2,0.1615592006076058
0.9,0.6,0.2,0.13448603167693887
1.0,0.7,0.7,0.25749848444023266
0.9,0.2,0.6,0.07179464162197069
0.9,1.0,0.9,0.1757367576190095
0.1,0.4,0.4,0.3763495766578756
1.0,0.5,0.2,0.1674262797980364
0.9,0.7,0.7,0.1189771140927208
0.9,0.4,0.0,0.12184094514529971
1.0,0.9,0.7,0.25420594966847815
1.0,0.1,0.8,0.06259616264478493
0.9,0.8,0.9,0.10632480348459565
0.9,0.5,0.1,0.11952747358517625
1.0,0.7,0.3,0.17050172878866146
0.1,0.4,0.6,0.3360978848226348
1.0,0.3,0.6,0.11505116513842065
0.9,1.0,0.5,0.09122950816048887
1.0,0.9,0.2,0.15639711849067456
1.0,0.5,0.6,0.0995422475542026
1.0,0.1,0.3,0.050046303523329026
0.1,0.4,0.8,0.2254591988468806
0.1,0.4,1.0,0.31071002151964633
1.0,0.7,0.5,0.10632480348459565
1.0,0.3,0.0,0.10009260704665805
1.0,0.9,0.3,0.09122950816048887
0.1,0.5,0.1,0.3028193713409414
0.1,0.5,0.3,0.22120028803249506
0.1,0.5,0.5,0.25749848444023266
0.1,0.5,0.7,0.25420594966847815
