position,frequency,named_entity,score
0.3,0.4,0.0,0.362525014642
0.3,0.3,1.0,0.370759943228
0.3,0.3,0.9,0.370759943228
0.3,0.3,0.8,0.370759943228
0.3,0.3,0.7,0.370759943228
0.3,0.3,0.5,0.370759943228
0.3,0.3,0.4,0.370759943228
0.3,0.3,0.2,0.365589240511
0.3,0.3,0.1,0.365289229587
0.3,0.2,1.0,0.373255814071
0.3,0.2,0.9,0.373255814071
0.3,0.2,0.8,0.373255814071
0.3,0.2,0.7,0.373255814071
0.3,0.2,0.6,0.373255814071
0.3,0.2,0.5,0.373255814071
0.3,0.2,0.4,0.373255814071
0.3,0.2,0.3,0.373255814071
0.3,0.2,0.2,0.369763637792
0.3,0.2,0.1,0.370199022186
0.3,0.2,0.0,0.362785123538
0.3,0.1,1.0,0.373022659532
0.3,0.1,0.9,0.373022659532
0.3,0.1,0.8,0.377337957651
0.3,0.1,0.7,0.373022659532
0.3,0.1,0.6,0.377337957651
0.3,0.1,0.5,0.377337957651
0.3,0.1,0.4,0.373022659532
0.3,0.1,0.3,0.377337957651
0.3,0.1,0.2,0.377337957651
0.3,0.1,0.1,0.370247436294
0.3,0.1,0.0,0.365549731505
0.3,0.0,1.0,0.390293836836
0.3,0.0,0.9,0.390293836836
0.3,0.0,0.8,0.390293836836
0.3,0.0,0.7,0.390293836836
0.3,0.0,0.5,0.390293836836
0.3,0.0,0.4,0.390293836836
0.3,0.0,0.2,0.390293836836
0.3,0.0,0.1,0.39418528455
0.2,1.0,0.9,0.376527312641
0.2,1.0,0.7,0.374000227667
0.2,1.0,0.5,0.375614109453
0.2,1.0,0.3,0.368786993359
0.2,1.0,0.1,0.368849171196
0.2,0.9,1.0,0.376527312641
0.2,0.9,0.9,0.376527312641
0.2,0.9,0.8,0.376527312641
0.2,0.9,0.7,0.376527312641
0.2,0.9,0.6,0.37284471624
0.2,0.9,0.5,0.375614109453
0.2,0.9,0.4,0.375614109453
0.2,0.9,0.3,0.368786993359
0.2,0.9,0.2,0.366472433212
0.2,0.9,0.1,0.368849171196
0.2,0.9,0.0,0.363514372248
0.2,0.8,0.9,0.376527312641
0.2,0.8,0.7,0.376527312641
0.2,0.8,0.5,0.375614109453
0.2,0.8,0.3,0.375614109453
0.2,0.8,0.1,0.368849171196
0.2,0.7,1.0,0.376527312641
0.2,0.7,0.9,0.376527312641
0.2,0.7,0.8,0.376527312641
0.2,0.7,0.7,0.376527312641
0.2,0.7,0.6,0.376527312641
0.2,0.7,0.5,0.372573429002
0.2,0.7,0.4,0.375614109453
0.2,0.7,0.3,0.375614109453
0.2,0.7,0.2,0.368786993359
0.2,0.7,0.1,0.368351444829
0.2,0.7,0.0,0.363514372248
0.2,0.6,0.9,0.376791717145
0.2,0.6,0.7,0.376791717145
0.2,0.6,0.5,0.376791717145
0.2,0.6,0.3,0.375614109453
0.2,0.6,0.1,0.368351444829
0.2,0.5,1.0,0.376791717145
0.2,0.5,0.9,0.376791717145
0.2,0.5,0.8,0.376791717145
0.2,0.5,0.7,0.376791717145
0.2,0.5,0.6,0.376791717145
0.2,0.5,0.5,0.376791717145
0.2,0.5,0.4,0.376791717145
0.2,0.5,0.3,0.373937583386
0.2,0.5,0.2,0.375614109453
0.2,0.5,0.1,0.368351444829
0.2,0.5,0.0,0.363514372248
0.2,0.4,0.9,0.376791717145
0.2,0.4,0.7,0.376791717145
0.2,0.4,0.5,0.376791717145
0.2,0.4,0.3,0.372789179095
0.2,0.4,0.1,0.369454929184
0.2,0.3,1.0,0.372213134939
0.2,0.3,0.9,0.372213134939
0.2,0.3,0.8,0.372213134939
0.2,0.3,0.7,0.372213134939
0.2,0.3,0.6,0.372213134939
0.2,0.3,0.5,0.372213134939
0.2,0.3,0.4,0.372213134939
0.2,0.3,0.3,0.372213134939
0.2,0.3,0.2,0.369136172332
0.2,0.3,0.1,0.368836161408
0.2,0.3,0.0,0.362525014642
0.2,0.2,0.9,0.370759943228
0.2,0.2,0.7,0.370759943228
0.2,0.2,0.5,0.370759943228
0.2,0.2,0.3,0.370759943228
0.2,0.2,0.1,0.365310846137
0.2,0.1,1.0,0.373366354523
0.2,0.1,0.9,0.373366354523
0.2,0.1,0.8,0.373366354523
0.2,0.1,0.7,0.373366354523
0.2,0.1,0.6,0.373366354523
0.2,0.1,0.5,0.373366354523
0.2,0.1,0.4,0.373366354523
0.2,0.1,0.3,0.373366354523
0.2,0.1,0.2,0.373366354523
0.2,0.1,0.1,0.369874178244
0.2,0.1,0.0,0.359872277143
0.2,0.0,0.9,0.390293836836
0.2,0.0,0.7,0.390293836836
0.2,0.0,0.5,0.390293836836
0.2,0.0,0.3,0.390293836836
0.2,0.0,0.1,0.394384284659
0.1,1.0,1.0,0.376674137007
0.1,1.0,0.9,0.376674137007
0.1,1.0,0.8,0.376674137007
0.1,1.0,0.7,0.374848786202
0.1,1.0,0.6,0.374507252437
0.1,1.0,0.5,0.375614109453
0.1,1.0,0.4,0.375614109453
0.1,1.0,0.3,0.368786993359
0.1,1.0,0.2,0.368351444829
0.1,1.0,0.1,0.368849171196
0.1,1.0,0.0,0.363514372248
0.1,0.9,1.0,0.376674137007
0.1,0.9,0.9,0.376674137007
0.1,0.9,0.8,0.376674137007
0.1,0.9,0.7,0.376674137007
0.1,0.9,0.6,0.375676753734
0.1,0.9,0.5,0.375614109453
0.1,0.9,0.4,0.375614109453
0.1,0.9,0.3,0.368786993359
0.1,0.9,0.2,0.366472433212
0.1,0.9,0.1,0.368849171196
0.1,0.9,0.0,0.363514372248
0.1,0.8,1.0,0.376674137007
0.1,0.8,0.9,0.376674137007
0.1,0.8,0.8,0.376674137007
0.1,0.8,0.7,0.376674137007
0.1,0.8,0.6,0.376674137007
0.1,0.8,0.5,0.374507252437
0.1,0.8,0.4,0.375614109453
0.1,0.8,0.3,0.375614109453
0.1,0.8,0.2,0.369454929184
0.1,0.8,0.1,0.368849171196
0.1,0.8,0.0,0.363514372248
0.1,0.7,1.0,0.376674137007
0.1,0.7,0.9,0.376674137007
0.1,0.7,0.8,0.376674137007
0.1,0.7,0.7,0.376674137007
0.1,0.7,0.6,0.376674137007
0.1,0.7,0.5,0.373421987537
0.1,0.7,0.4,0.375614109453
0.1,0.7,0.3,0.375614109453
0.1,0.7,0.2,0.368786993359
0.1,0.7,0.1,0.368351444829
0.1,0.7,0.0,0.363514372248
0.1,0.6,1.0,0.376527312641
0.1,0.6,0.9,0.376527312641
0.1,0.6,0.8,0.376527312641
0.1,0.6,0.7,0.376527312641
0.1,0.6,0.6,0.376527312641
0.1,0.6,0.5,0.376527312641
0.1,0.6,0.4,0.374521242307
0.1,0.6,0.3,0.375614109453
0.1,0.6,0.2,0.368786993359
0.1,0.6,0.1,0.368351444829
0.1,0.6,0.0,0.363514372248
0.1,0.5,1.0,0.376527312641
0.1,0.5,0.9,0.376527312641
0.1,0.5,0.8,0.376527312641
0.1,0.5,0.7,0.376527312641
0.1,0.5,0.6,0.376527312641
0.1,0.5,0.5,0.376527312641
0.1,0.5,0.4,0.376527312641
0.1,0.5,0.3,0.375614109453
0.1,0.5,0.2,0.375614109453
0.1,0.5,0.1,0.368351444829
0.1,0.5,0.0,0.363514372248
0.1,0.4,1.0,0.376527312641
0.1,0.4,0.9,0.376527312641
0.1,0.4,0.8,0.376527312641
0.1,0.4,0.7,0.376527312641
0.1,0.4,0.6,0.376527312641
0.1,0.4,0.5,0.376527312641
0.1,0.4,0.4,0.376527312641
0.1,0.4,0.3,0.373421987537
0.1,0.4,0.2,0.375614109453
0.1,0.4,0.1,0.369454929184
0.1,0.4,0.0,0.363514372248
0.1,0.3,1.0,0.376791717145
0.1,0.3,0.9,0.376791717145
0.1,0.3,0.8,0.376791717145
0.1,0.3,0.7,0.376791717145
0.1,0.3,0.6,0.376791717145
0.1,0.3,0.5,0.376791717145
0.1,0.3,0.4,0.376791717145
0.1,0.3,0.3,0.376791717145
0.1,0.3,0.2,0.37421597776
0.1,0.3,0.1,0.373915966836
0.1,0.3,0.0,0.363514372248
0.1,0.2,1.0,0.376791717145
0.1,0.2,0.9,0.376791717145
0.1,0.2,0.8,0.376791717145
0.1,0.2,0.7,0.376791717145
0.1,0.2,0.6,0.376791717145
0.1,0.2,0.5,0.376791717145
0.1,0.2,0.4,0.376791717145
0.1,0.2,0.3,0.376791717145
0.1,0.2,0.2,0.376791717145
0.1,0.2,0.1,0.375614109453
0.1,0.2,0.0,0.363514372248
0.1,0.1,1.0,0.370759943228
0.1,0.1,0.9,0.370759943228
0.1,0.1,0.8,0.370759943228
0.1,0.1,0.7,0.370759943228
0.1,0.1,0.6,0.370759943228
0.1,0.1,0.5,0.370759943228
0.1,0.1,0.4,0.370759943228
0.1,0.1,0.3,0.370759943228
0.1,0.1,0.2,0.370759943228
0.1,0.1,0.1,0.370759943228
0.1,0.1,0.0,0.360636226454
0.1,0.0,1.0,0.390293836836
0.1,0.0,0.9,0.390293836836
0.1,0.0,0.8,0.390293836836
0.1,0.0,0.7,0.390293836836
0.1,0.0,0.6,0.390293836836
0.1,0.0,0.5,0.390293836836
0.1,0.0,0.4,0.390293836836
0.1,0.0,0.3,0.390293836836
0.1,0.0,0.2,0.390293836836
0.1,0.0,0.1,0.390293836836
0.1,0.0,0.0,0.373204305723
0.0,1.0,0.9,0.385726318598
0.0,1.0,0.7,0.384029349884
0.0,1.0,0.3,0.372631439613
0.0,1.0,0.1,0.368821408298
0.0,0.9,1.0,0.385726318598
0.0,0.9,0.8,0.385726318598
0.0,0.9,0.7,0.385726318598
0.0,0.9,0.5,0.378351698692
0.0,0.9,0.4,0.379458555707
0.0,0.9,0.2,0.370316879466
0.0,0.9,0.1,0.368821408298
0.0,0.8,0.9,0.385726318598
0.0,0.8,0.7,0.385726318598
0.0,0.8,0.5,0.379668024355
0.0,0.8,0.3,0.379458555707
0.0,0.8,0.1,0.368821408298
0.0,0.7,1.0,0.385726318598
0.0,0.7,0.9,0.385726318598
0.0,0.7,0.8,0.385726318598
0.0,0.7,0.6,0.385726318598
0.0,0.7,0.5,0.384029349884
0.0,0.7,0.4,0.378351698692
0.0,0.7,0.3,0.379458555707
0.0,0.7,0.2,0.372631439613
0.0,0.7,0.1,0.368323681932
0.0,0.6,0.9,0.385726318598
0.0,0.6,0.7,0.385726318598
0.0,0.6,0.5,0.385726318598
0.0,0.6,0.1,0.368323681932
0.0,0.5,0.9,0.385726318598
0.0,0.5,0.8,0.385726318598
0.0,0.5,0.7,0.385726318598
0.0,0.5,0.6,0.385726318598
0.0,0.5,0.4,0.385726318598
0.0,0.5,0.3,0.378351698692
0.0,0.5,0.2,0.379458555707
0.0,0.5,0.1,0.372195891084
0.0,0.4,0.9,0.385726318598
0.0,0.4,0.7,0.385726318598
0.0,0.4,0.5,0.385726318598
0.0,0.4,0.3,0.385726318598
0.0,0.4,0.1,0.373299375439
0.0,0.3,1.0,0.385726318598
0.0,0.3,0.9,0.385726318598
0.0,0.3,0.8,0.385726318598
0.0,0.3,0.7,0.385726318598
0.0,0.3,0.5,0.385726318598
0.0,0.3,0.4,0.385726318598
0.0,0.3,0.2,0.380516582889
0.0,0.3,0.1,0.372631439613
0.0,0.2,0.9,0.385726318598
0.0,0.2,0.7,0.385726318598
0.0,0.2,0.5,0.385726318598
0.0,0.2,0.3,0.385726318598
0.0,0.2,0.1,0.379458555707
0.0,0.1,1.0,0.385726318598
0.0,0.1,0.9,0.385726318598
0.0,0.1,0.8,0.385726318598
0.0,0.1,0.7,0.385726318598
0.0,0.1,0.6,0.385726318598
0.0,0.1,0.5,0.385726318598
0.0,0.1,0.4,0.385726318598
0.0,0.1,0.3,0.385726318598
0.0,0.1,0.2,0.385726318598
0.0,0.1,0.1,0.385726318598
0.0,0.1,0.0,0.363804153589
0.0,0.0,0.1,0.416359141794
