position,clausal conjunction,adverbial indicator,NP-VP-NP,score
0.2,0.3,0.0,0.1,0.3195209506098274
0.3,0.2,0.4,0.8,0.3387914934639926
0.9,0.2,0.0,0.1,0.9573250525626854
0.1,0.4,0.5,0.0,0.08197316149705991
0.0,0.1,0.7,0.3,0.08952023459398516
0.1,0.3,0.6,0.3,0.08952023459398516
0.1,0.1,0.4,0.4,0.9996224660069483
0.5,0.4,0.7,0.3,0.5210174641673231
0.4,0.9,0.7,0.5,0.43811895927170286
0.3,0.6,0.2,0.0,0.6166348929235275
0.1,0.8,0.4,0.7,0.2764801514544274
0.2,0.3,0.0,0.3,0.4474115007478046
0.5,0.4,0.7,0.5,0.6156792197193884
0.9,0.2,0.0,0.9,0.9996224660069485
0.8,0.3,0.5,0.5,0.7738137170035108
0.3,1.0,1.0,0.2,0.4381189592717028
0.9,0.2,0.1,0.2,0.9996224660069485
0.2,0.3,0.0,0.5,0.48102063618863267
0.8,0.3,0.6,0.0,0.9132839087528711
0.3,0.2,0.5,0.3,0.42101009549673174
0.0,1.0,0.3,0.9,0.6972777867083847
0.2,0.3,0.0,0.6,0.3387914934639926
0.3,1.0,1.0,0.6,0.261819390095375
0.1,0.0,0.4,0.5,0.9996224660069485
0.8,0.3,0.6,0.6,0.9996224660069485
0.2,0.3,0.0,0.7,0.36492097764154485
0.9,0.2,0.2,0.3,0.9996224660069485
0.3,1.0,1.0,0.8,0.5322671849408221
0.5,0.4,0.8,0.4,0.6156792197193884
1.0,0.2,0.3,0.2,0.9996224660069483
0.1,0.3,0.3,0.0,0.03427098168976927
0.8,0.3,0.6,1.0,0.7738137170035108
0.3,0.2,0.5,0.7,0.6156792197193887
0.5,0.4,0.8,0.6,0.7738137170035108
1.0,0.2,0.3,0.6,0.9996224660069483
0.9,0.2,0.2,0.9,0.9996224660069485
0.0,0.1,1.0,0.2,0.2605844743188144
0.9,0.2,0.3,0.0,0.9067776735820394
0.3,0.2,0.5,0.9,0.7738137170035108
1.0,0.2,0.4,0.3,0.9996224660069483
0.1,0.5,0.3,0.4,0.14021827993160604
0.9,0.2,0.3,0.6,0.9996224660069485
0.4,0.0,0.0,0.7,0.5937067814583705
0.8,0.3,0.8,0.0,0.725689743505688
0.0,0.3,0.2,0.4,0.43541883755974353
1.0,0.2,0.5,0.4,0.9996224660069483
0.8,0.3,0.8,0.2,0.9577025865557368
0.2,0.4,0.3,0.7,0.5650255471485289
0.9,0.2,0.4,0.1,0.9573250525626854
0.3,0.2,0.6,0.2,0.5937067814583705
0.2,0.3,0.1,0.2,0.2024837682214793
0.7,0.1,0.5,0.0,0.7528236483649061
0.2,0.9,0.4,0.2,0.3418624646274927
0.4,0.9,0.9,0.7,0.653289278774857
0.9,0.2,0.5,0.0,0.9071552075750908
0.8,0.3,0.9,0.3,0.7738137170035108
1.0,0.2,0.7,0.4,0.9996224660069483
0.1,0.1,0.4,1.0,0.9996224660069483
0.2,0.5,0.9,0.1,0.14813629699194875
0.3,0.5,0.0,0.3,0.4373089617655748
0.2,0.3,0.1,0.5,0.5631838352984743
0.9,0.2,0.5,0.6,0.9996224660069485
0.0,0.8,0.8,0.9,0.7738137170035109
0.2,0.3,0.1,0.6,0.3428178845486544
1.0,0.2,0.9,0.0,0.9071552075750908
1.0,0.2,0.9,0.2,0.9999999999999997
0.3,0.2,0.6,1.0,0.4993414256425763
0.9,0.2,0.6,0.7,0.9996224660069485
0.2,0.5,0.9,0.5,0.49168997198707615
0.3,0.2,0.7,0.1,0.4596903100562323
0.8,0.3,1.0,1.0,0.7738137170035108
0.0,0.2,0.2,0.7,0.35917730867680875
0.3,0.5,0.0,0.9,0.5126118049130647
0.5,0.5,0.0,0.2,0.46490133009052464
0.4,0.9,1.0,1.0,0.7738137170035109
1.0,0.2,1.0,0.3,0.9999999999999997
0.9,0.2,0.7,0.2,0.9999999999999999
1.0,0.2,1.0,0.7,0.9996224660069483
0.5,0.5,0.0,0.4,0.6103557572786387
0.2,0.7,0.6,0.4,0.2848732827801161
0.2,0.3,0.1,1.0,0.4366684298184766
0.1,0.0,0.5,0.0,0.9999999999999999
0.8,0.4,0.1,0.4,0.7738137170035108
0.3,0.2,0.7,0.5,0.6156792197193887
0.7,0.1,0.7,0.8,0.6617377297640278
1.0,0.3,0.0,0.8,0.9996224660069483
0.7,0.1,0.7,1.0,0.7738137170035109
0.0,0.5,1.0,0.9,0.7738137170035109
1.0,0.3,0.1,0.3,0.9996224660069483
0.2,0.5,1.0,0.0,0.439861072615168
0.1,0.9,1.0,0.7,0.32751009560580513
0.0,0.2,0.5,0.9,0.46629074396840603
0.3,0.2,0.7,0.9,0.661737729764028
0.1,0.7,0.3,1.0,0.15350446717533184
0.9,0.2,0.9,0.0,0.9071552075750908
0.8,0.4,0.3,0.0,0.6532892787748572
0.3,0.6,0.5,0.6,0.7738137170035109
0.4,1.0,0.1,0.7,0.46490133009052464
1.0,0.3,0.2,0.0,0.9129063747598197
0.3,0.0,0.7,0.5,0.3985953209346449
0.2,0.4,0.5,0.7,0.41665442208931375
1.0,0.3,0.2,0.4,0.9996224660069483
0.2,0.3,0.2,0.5,0.37853111401875067
0.7,0.1,0.9,0.0,0.7528236483649061
0.5,0.5,0.2,0.0,0.6166348929235275
0.2,0.3,0.8,0.7,0.46984266757252646
0.4,0.0,0.4,0.3,0.4227690409043148
0.9,0.2,0.9,1.0,0.9996224660069485
0.5,0.5,0.2,0.2,0.46490133009052464
0.9,0.2,1.0,0.2,0.9999999999999999
0.4,0.2,0.5,1.0,0.7738137170035109
1.0,0.3,0.3,0.1,0.9067776735820394
0.1,0.1,0.5,0.5,0.9996224660069483
0.0,0.3,0.2,0.6,0.47645845391400726
0.4,0.0,0.5,0.0,0.5937067814583705
0.5,0.5,0.2,0.8,0.5937067814583705
0.9,0.3,0.0,0.2,0.9573250525626854
0.3,0.2,0.8,0.6,0.7738137170035108
1.0,0.3,0.4,0.2,0.9573250525626854
0.9,0.3,0.0,0.5,0.9996224660069485
0.4,0.2,0.7,0.0,0.653289278774857
0.3,0.5,0.2,0.5,0.5126118049130647
0.7,0.1,1.0,0.5,0.7738137170035109
0.5,0.5,0.3,0.1,0.46490133009052464
0.2,0.3,0.3,0.0,0.3684231515378612
0.1,0.1,0.5,0.7,0.9996224660069483
0.8,0.4,0.6,0.7,0.7738137170035108
0.4,1.0,0.3,0.9,0.3666903332520132
0.9,0.3,0.1,0.8,0.9996224660069485
1.0,0.3,0.5,0.7,0.9996224660069483
0.1,0.8,1.0,0.6,0.26639977040897433
0.9,0.3,0.2,0.1,0.9067776735820394
1.0,0.3,0.5,0.9,0.9996224660069483
0.2,0.6,0.0,0.3,0.2771177143627073
0.5,0.5,0.3,0.9,0.7738137170035108
0.1,0.0,0.5,0.6,0.9996224660069485
0.1,0.4,0.2,0.8,0.17138673627852247
0.4,1.0,0.4,0.5,0.5054848141220005
1.0,0.3,0.6,0.2,0.9577025865557366
0.9,0.3,0.2,0.7,0.9996224660069485
0.0,0.2,0.9,0.0,0.2684527690419458
0.8,0.4,0.8,0.3,0.7528236483649061
1.0,0.3,0.6,0.8,0.9996224660069483
0.0,0.4,0.3,0.5,0.5126118049130647
0.1,0.4,0.9,0.1,0.08968936430865444
0.2,0.4,0.7,0.3,0.437077264339532
0.3,0.2,0.9,0.7,0.7738137170035108
0.3,0.5,0.3,0.6,0.4916899719870762
0.2,0.7,0.8,0.4,0.26181939009537497
1.0,0.3,0.8,0.0,0.913283908752871
0.5,0.5,0.4,1.0,0.6156792197193884
0.2,0.3,0.3,0.8,0.4366684298184766
1.0,0.3,0.8,0.4,0.9999999999999997
0.2,0.7,0.8,0.6,0.21701540876875658
0.1,0.5,1.0,0.1,0.170381210590798
0.5,0.5,0.5,0.4,0.6103557572786387
0.2,0.3,0.3,1.0,0.2746510292233534
0.8,0.5,0.0,0.2,0.725689743505688
0.4,0.0,0.7,0.8,0.6156792197193885
0.3,0.5,0.4,0.1,0.38510513480423597
0.4,1.0,0.6,0.9,0.542989902428341
0.3,0.6,0.8,0.6,0.7738137170035109
0.7,0.2,0.3,0.3,0.7738137170035109
1.0,0.3,1.0,0.2,0.9577025865557366
0.2,0.4,0.8,0.1,0.4142232415458035
0.1,0.1,0.6,0.2,0.9999999999999997
0.3,0.2,1.0,0.7,0.7738137170035108
1.0,0.3,1.0,0.6,0.9999999999999997
0.0,0.6,0.9,0.9,0.6156792197193884
0.2,0.3,0.4,0.3,0.4744316500924082
1.0,0.3,1.0,0.8,0.9996224660069483
0.7,0.2,0.3,0.9,0.6617377297640278
0.3,0.2,1.0,0.9,0.4430481939262527
0.1,0.6,1.0,0.4,0.20292261752602217
1.0,0.4,0.0,0.3,0.9573250525626854
1.0,0.4,0.0,0.7,0.9996224660069483
0.8,0.5,0.2,0.0,0.6476011711678715
0.2,0.3,0.4,0.5,0.29222723007852225
0.2,0.4,0.8,0.9,0.5650255471485289
0.1,0.6,0.2,0.2,0.19161947964217702
0.5,0.5,0.7,0.4,0.7224317445181218
0.3,0.3,0.0,0.4,0.6156792197193887
1.0,0.4,0.1,1.0,0.9996224660069483
0.4,0.0,0.9,0.6,0.6617377297640279
0.0,0.5,0.1,0.7,0.6156792197193885
0.4,0.3,0.0,0.6,0.7738137170035109
0.3,0.6,0.9,0.7,0.7738137170035109
0.4,1.0,0.9,0.1,0.6166348929235275
1.0,0.4,0.3,0.4,0.9996224660069483
0.4,0.0,0.9,1.0,0.4430481939262527
1.0,0.4,0.3,0.6,0.9996224660069483
0.0,0.1,1.0,0.5,0.2938152950876245
0.1,0.6,0.5,0.1,0.28171869312487324
0.4,0.0,1.0,0.3,0.6156792197193885
1.0,0.4,0.4,0.3,0.9573250525626854
0.2,0.3,0.5,0.0,0.2523234929907734
0.7,0.2,0.6,0.2,0.6617377297640278
1.0,0.4,0.5,0.0,0.8408834440220401
0.8,0.5,0.4,0.6,0.7738137170035108
0.2,0.4,0.9,0.7,0.5650255471485289
1.0,0.4,0.5,0.8,0.9996224660069483
0.3,0.3,0.1,0.4,0.5631838352984744
0.7,0.2,0.7,0.1,0.7528236483649061
0.1,0.9,0.5,0.1,0.2899054178893091
0.3,0.3,0.1,0.6,0.3647239910903917
0.3,0.5,0.6,0.3,0.41607141304858003
0.3,0.8,0.4,0.6,0.21701540876875658
0.3,0.6,1.0,0.9,0.661737729764028
0.8,0.5,0.5,0.9,0.7738137170035108
0.2,0.7,1.0,0.6,0.3212721092310166
1.0,0.4,0.7,0.4,0.9996224660069483
0.1,0.4,0.0,0.1,0.03533850415054673
0.3,0.3,0.1,0.8,0.5937067814583705
0.1,0.8,0.1,0.8,0.2015016844468342
0.0,0.2,1.0,0.9,0.39011288680644196
1.0,0.4,0.7,0.8,0.9996224660069483
0.4,0.3,0.2,0.2,0.7224317445181218
0.5,0.5,0.9,1.0,0.7738137170035108
0.5,0.5,1.0,0.2,0.6476011711678715
0.7,0.2,0.8,0.4,0.7738137170035109
0.3,0.5,0.6,0.9,0.4916899719870762
0.4,0.3,0.2,0.6,0.7738137170035109
1.0,0.4,0.9,0.6,0.9996224660069483
0.3,0.3,0.2,0.3,0.6156792197193887
0.2,0.4,1.0,0.9,0.41665442208931375
1.0,0.4,1.0,0.3,0.9577025865557366
0.5,0.5,1.0,0.9,0.6156792197193884
0.2,0.4,0.1,0.9,0.46984266757252646
0.2,0.9,1.0,0.2,0.3418624646274927
0.1,0.5,0.2,0.0,0.08704420484738448
0.2,0.5,0.0,0.3,0.4142232415458035
1.0,0.5,0.1,0.4,0.9573250525626854
0.5,0.0,0.2,0.2,0.42101009549673174
0.5,0.6,0.0,0.9,0.6156792197193884
0.3,0.7,0.1,0.3,0.6166348929235275
0.4,0.1,0.2,0.2,0.42101009549673174
1.0,0.5,0.1,1.0,0.9996224660069483
0.2,0.3,0.6,0.5,0.4474115007478046
0.8,0.5,0.9,0.7,0.7738137170035108
0.4,0.1,0.2,0.4,0.6156792197193885
0.0,0.2,0.3,0.2,0.3794006837128358
0.1,0.8,0.9,0.5,0.2966196462916776
1.0,0.5,0.2,0.7,0.9996224660069483
0.5,0.6,0.1,0.4,0.653289278774857
0.8,0.5,1.0,0.2,0.725689743505688
0.1,0.1,0.7,0.3,0.9999999999999997
1.0,0.5,0.3,0.0,0.8334774174348594
0.5,0.6,0.1,0.6,0.5937067814583705
1.0,0.5,0.3,0.6,0.9996224660069483
0.5,0.6,0.1,1.0,0.661737729764028
0.0,0.1,0.7,0.5,0.0687088167943946
0.1,0.3,0.8,0.1,0.0687088167943946
0.3,0.5,0.8,0.5,0.4916899719870762
0.7,0.3,0.1,0.0,0.653289278774857
0.7,0.3,0.1,0.2,0.7528236483649061
0.0,0.4,0.4,0.1,0.38510513480423597
0.3,0.7,0.2,0.6,0.7256897435056878
0.2,0.6,0.6,0.3,0.2913317081108349
0.2,0.3,0.7,0.2,0.2751775157845019
0.5,0.6,0.3,0.0,0.6166348929235275
0.1,0.4,0.7,0.1,0.04480454110425303
0.3,0.3,0.4,0.6,0.4764584539140072
0.5,0.6,0.3,0.6,0.6156792197193884
0.1,1.0,0.4,0.2,0.3007468697698443
0.2,0.5,0.1,0.8,0.5650255471485289
0.4,0.3,0.6,0.0,0.6476011711678714
0.3,0.3,0.5,0.1,0.4429288918295065
0.0,0.9,0.0,0.8,0.6166348929235275
0.5,0.0,0.5,0.9,0.42101009549673174
0.4,0.1,0.4,1.0,0.5937067814583705
0.4,0.3,0.6,0.6,0.7738137170035109
0.4,0.1,0.5,0.1,0.6156792197193885
0.2,0.3,0.8,0.1,0.3684231515378612
0.7,0.3,0.5,0.0,0.653289278774857
0.3,0.8,0.9,0.1,0.19023303794993487
0.2,0.5,0.2,0.5,0.5650255471485289
0.2,0.6,0.7,1.0,0.4227690409043148
0.8,0.6,0.9,0.0,0.6476011711678715
0.3,0.6,0.0,0.5,0.48454352975431786
0.4,0.1,0.6,0.2,0.6617377297640279
0.2,0.5,0.2,0.9,0.5650255471485289
0.8,0.6,0.9,1.0,0.7738137170035108
0.0,0.4,0.1,0.1,0.2818558206724139
0.5,0.6,0.6,0.9,0.7738137170035108
0.2,0.4,0.5,0.9,0.46984266757252646
0.3,0.6,0.1,0.1,0.36418330187824766
0.2,0.3,0.9,0.0,0.30957832326628154
0.5,0.6,0.7,0.4,0.653289278774857
0.2,0.3,0.9,0.2,0.32561762315577536
0.2,0.6,0.9,0.6,0.4022989215060083
0.7,0.3,0.8,0.9,0.7738137170035109
0.1,0.8,0.8,0.2,0.1501149664076126
0.7,0.3,0.9,0.4,0.6617377297640278
0.2,0.5,0.3,1.0,0.5650255471485289
0.4,0.3,0.9,0.9,0.7738137170035109
0.2,0.3,0.9,0.8,0.37853111401875067
0.3,0.3,0.8,0.3,0.3387914934639926
0.8,0.7,0.3,0.5,0.7224317445181218
0.2,0.5,0.4,0.3,0.3040569374385423
0.4,0.1,0.8,0.8,0.6156792197193885
0.7,0.4,0.0,0.0,0.6476011711678713
0.2,0.3,1.0,0.1,0.30957832326628154
0.8,0.7,0.4,1.0,0.7738137170035108
0.1,0.4,0.4,0.8,0.15273424485133372
0.3,0.3,0.9,0.2,0.5429899024283411
0.3,0.6,0.3,0.5,0.48454352975431786
0.5,0.6,1.0,0.9,0.5937067814583705
0.8,0.7,0.6,0.2,0.6476011711678715
0.2,0.3,1.0,0.7,0.48102063618863267
0.3,0.1,0.7,0.9,0.44522365426961025
0.3,0.3,1.0,0.2,0.5351155601397276
0.7,0.4,0.3,0.1,0.5379552925478077
0.4,0.4,0.1,1.0,0.7738137170035109
0.5,0.1,0.2,0.1,0.42101009549673174
0.3,0.6,0.4,0.7,0.5338493536300593
0.2,0.4,0.0,0.5,0.37853111401875067
0.8,0.7,0.8,0.8,0.7738137170035108
0.4,0.1,1.0,1.0,0.6617377297640279
0.0,0.4,0.1,0.5,0.6156792197193887
0.2,0.4,0.0,0.9,0.43807656814338747
0.4,0.2,0.0,0.3,0.5937067814583705
0.7,0.4,0.4,0.2,0.7224317445181218
0.2,0.5,0.5,0.8,0.41665442208931375
0.8,0.7,0.9,0.5,0.7224317445181218
0.5,0.7,0.2,0.4,0.6476011711678715
0.2,0.4,0.1,0.1,0.2523234929907734
0.8,0.7,1.0,0.0,0.6208188003490497
0.4,0.2,0.1,0.0,0.47058943769751005
0.1,0.6,0.1,0.7,0.2887729133668934
0.0,1.0,0.9,1.0,0.6166348929235275
0.5,0.7,0.2,1.0,0.5937067814583705
0.2,0.5,0.6,0.1,0.4142232415458035
0.7,0.4,0.5,0.5,0.6419158470768304
0.0,0.0,0.4,0.5,0.4744316500924082
0.3,0.4,0.0,0.7,0.5937067814583705
0.1,0.7,0.4,0.8,0.2773655445137216
0.2,0.5,0.6,0.5,0.41665442208931375
0.4,0.2,0.2,0.3,0.42101009549673174
0.1,0.8,0.6,0.8,0.2108570965727957
0.8,0.8,0.2,0.3,0.6476011711678715
0.1,0.5,0.5,0.8,0.24160856594097832
0.1,0.4,0.2,0.0,0.07749788579352981
0.0,0.0,0.1,0.3,0.6156792197193885
0.1,1.0,0.3,1.0,0.31475235524781564
0.2,0.5,0.0,0.1,0.3391958371036629
0.5,0.7,0.4,0.8,0.7738137170035108
0.1,0.6,0.4,0.9,0.23663364518032345
0.5,0.7,0.5,0.1,0.5054848141220005
0.3,0.4,0.1,0.6,0.4816061549563981
0.1,0.9,0.3,0.3,0.2615065692833561
0.2,0.4,0.2,0.9,0.4366684298184766
0.3,0.4,0.1,0.8,0.4993414256425763
0.2,0.7,0.3,0.1,0.2234556733674527
0.3,0.6,0.7,0.7,0.5126118049130647
0.8,0.8,0.6,0.3,0.6476011711678715
0.0,0.1,1.0,0.8,0.2721139451483701
0.1,0.6,0.7,0.9,0.3192482475520081
0.1,0.6,1.0,0.7,0.2938152950876245
0.5,0.7,0.6,0.4,0.6476011711678715
0.3,0.4,0.2,0.3,0.3936725739618477
0.8,0.8,0.7,0.6,0.7224317445181218
0.7,0.4,1.0,0.2,0.6103557572786387
0.0,0.7,0.1,0.8,0.7738137170035108
0.2,0.5,0.7,1.0,0.5650255471485289
0.0,0.1,0.7,0.7,0.03427098168976927
0.1,0.3,0.9,1.0,0.03427098168976927
0.5,0.7,0.7,0.3,0.6476011711678715
0.3,0.4,0.2,0.9,0.6156792197193887
0.0,0.9,0.2,0.7,0.6166348929235275
0.5,0.7,0.7,0.5,0.5379552925478077
0.3,0.6,0.8,0.8,0.5126118049130647
0.1,0.5,0.4,0.3,0.05671643713915378
0.4,0.4,0.9,0.2,0.653289278774857
0.2,0.5,0.8,0.3,0.4142232415458035
0.5,0.7,0.8,0.0,0.43811895927170286
0.7,0.5,0.1,0.0,0.6476011711678713
0.2,0.4,0.4,0.1,0.2355410482236396
0.3,0.6,0.9,0.3,0.38510513480423597
0.5,0.7,0.8,0.4,0.6476011711678715
0.2,0.7,0.4,0.4,0.3644358225316728
0.2,0.4,0.4,0.5,0.37853111401875067
0.1,0.5,0.9,0.3,0.22453704321757223
0.2,0.4,0.4,0.9,0.29222723007852225
0.5,0.7,0.9,0.1,0.4161465210106849
0.1,0.4,0.9,0.2,0.08696392274723612
0.2,0.4,0.5,0.1,0.3618341654416367
0.7,0.5,0.3,0.0,0.6476011711678713
0.2,0.5,0.9,0.0,0.4142232415458035
0.2,0.4,0.5,0.3,0.32561762315577536
0.4,0.2,0.8,0.3,0.6156792197193885
0.8,0.9,0.2,0.8,0.7528236483649061
0.3,0.6,1.0,0.5,0.48454352975431786
0.2,0.5,0.9,0.4,0.437077264339532
0.0,0.5,0.3,0.5,0.6156792197193885
0.5,0.7,1.0,0.8,0.6156792197193884
0.7,0.5,0.4,0.7,0.7738137170035109
0.0,0.3,0.2,0.5,0.5650255471485289
0.5,0.8,0.0,0.1,0.6166348929235275
0.1,0.0,0.0,0.9,0.7738137170035108
0.1,0.9,0.9,0.0,0.26639977040897433
0.3,0.2,0.2,0.6,0.519710058846892
0.4,0.2,0.9,0.8,0.6617377297640279
0.3,0.4,0.5,0.2,0.3912181933504945
0.2,0.5,0.3,0.0,0.3391958371036629
0.8,0.9,0.5,0.3,0.6476011711678715
0.2,0.7,0.5,0.9,0.33991896416594997
0.7,0.5,0.5,1.0,0.7738137170035109
0.3,0.7,0.0,0.6,0.46362169682832943
0.0,0.7,0.2,0.3,0.43811895927170286
0.2,0.5,1.0,0.1,0.4142232415458035
0.4,0.3,0.0,0.0,0.46490133009052453
0.5,0.8,0.1,0.4,0.6476011711678715
0.3,0.0,0.4,0.1,0.4533232083780297
0.3,0.7,0.1,0.1,0.38510513480423597
0.5,0.2,0.1,0.5,0.42101009549673174
0.2,0.4,0.7,0.1,0.19846850730135124
0.5,0.8,0.2,0.5,0.46490133009052464
0.1,0.5,0.8,0.1,0.15718575240969201
0.7,0.5,0.8,0.5,0.7738137170035109
0.2,0.5,1.0,0.9,0.41665442208931375
0.2,0.4,0.7,0.5,0.3708283803681803
0.7,0.5,0.8,0.7,0.6617377297640278
0.3,0.4,0.7,0.0,0.3718347555337476
0.4,0.3,0.1,0.7,0.4734409918063051
0.2,0.6,0.0,0.5,0.437077264339532
0.5,0.8,0.3,1.0,0.7738137170035108
0.8,0.9,1.0,0.8,0.7528236483649061
0.3,0.4,0.7,0.4,0.5631838352984744
0.1,1.0,0.3,0.5,0.34703838170336343
0.2,0.7,0.7,0.7,0.5631838352984744
0.4,0.3,0.2,0.8,0.6156792197193885
0.3,0.7,0.3,0.3,0.38510513480423597
0.1,0.4,0.6,0.8,0.11976131768183307
0.0,0.3,0.1,0.4,0.3781203350890109
0.8,1.0,0.3,0.1,0.6166348929235275
0.2,0.5,0.5,0.2,0.3391958371036629
0.7,0.6,0.1,0.3,0.653289278774857
0.2,0.7,0.8,0.2,0.3644358225316728
0.1,0.0,0.1,0.8,0.7738137170035108
0.5,0.8,0.6,0.1,0.43811895927170286
0.7,0.6,0.2,0.0,0.6208188003490497
0.4,0.3,0.3,0.7,0.6156792197193885
0.2,0.4,0.9,0.5,0.4474115007478046
0.7,0.6,0.2,0.6,0.7738137170035109
0.8,1.0,0.5,0.5,0.6476011711678715
0.1,1.0,0.8,0.5,0.2037015485851144
0.3,0.7,0.4,0.4,0.38510513480423597
0.3,0.4,0.9,0.0,0.3644358225316728
0.4,0.3,0.4,0.2,0.3666903332520133
0.2,0.4,0.9,0.9,0.36492097764154485
0.1,0.6,0.0,0.8,0.22191565190147408
0.2,0.0,0.3,0.2,0.386561983601794
0.0,0.3,0.1,0.5,0.43932604893149063
0.7,0.6,0.4,0.0,0.6208188003490497
0.3,0.7,0.4,1.0,0.5126118049130647
0.2,0.6,0.3,0.1,0.3040569374385423
0.1,0.7,0.9,0.1,0.17814018275469545
0.8,1.0,0.8,0.1,0.6166348929235275
0.2,0.4,1.0,0.5,0.37853111401875067
0.0,0.3,0.2,0.9,0.5650255471485289
0.2,0.6,0.3,0.5,0.437077264339532
0.3,0.4,1.0,0.2,0.46664344343398984
0.8,1.0,0.9,0.9,0.7528236483649061
0.5,0.8,0.9,0.0,0.6166348929235275
0.4,0.3,0.5,0.9,0.4430481939262527
0.1,0.9,0.8,0.1,0.35071853369494044
0.5,0.8,0.9,0.4,0.6476011711678715
0.7,0.6,0.6,0.4,0.7224317445181218
0.1,0.4,0.3,1.0,0.0687088167943946
0.0,0.7,0.3,0.2,0.43811895927170286
0.2,0.5,0.0,0.7,0.43807656814338747
0.3,0.7,0.6,0.6,0.48454352975431786
0.5,0.8,1.0,0.5,0.4429288918295067
0.9,0.0,0.2,0.5,0.7738137170035108
0.2,0.5,0.7,0.4,0.3620498598973914
0.2,0.5,0.0,0.9,0.4744316500924082
0.0,0.1,0.2,0.1,0.6419158470768304
0.3,0.7,0.7,0.1,0.36418330187824766
0.1,0.7,1.0,0.1,0.17167916984263132
0.4,0.3,0.7,0.7,0.42101009549673174
0.0,0.5,0.4,0.4,0.4381189592717028
0.9,0.0,0.4,0.9,0.7738137170035108
0.7,0.6,0.9,0.5,0.640747661125423
0.2,0.5,0.1,0.4,0.22849814848165095
0.4,0.3,0.8,0.2,0.5429899024283411
0.2,0.5,0.1,0.6,0.36492097764154485
0.5,0.9,0.1,0.9,0.7738137170035108
0.3,0.0,1.0,0.5,0.4533232083780297
0.4,0.3,0.8,0.8,0.6617377297640279
0.2,0.5,0.1,1.0,0.4474115007478046
0.0,0.5,0.0,0.7,0.2719342319985732
0.1,0.6,0.7,0.5,0.162190718192624
0.2,0.6,0.6,0.5,0.437077264339532
0.4,0.3,0.9,0.1,0.47058943769751005
0.2,0.8,0.1,0.4,0.31653699488878784
0.9,0.0,0.8,0.1,0.7738137170035108
0.3,0.7,0.8,0.8,0.5338493536300593
0.2,0.5,0.8,0.9,0.46984266757252646
0.5,0.9,0.3,0.3,0.43811895927170286
0.9,0.0,0.9,0.4,0.7738137170035108
0.0,0.0,0.1,0.5,0.7738137170035108
0.0,0.2,0.0,0.1,0.15613917967413038
0.1,0.7,0.5,0.2,0.1838920681318784
0.2,0.8,0.2,0.3,0.29502208518099343
0.2,0.6,0.7,0.5,0.3269109602322708
0.3,0.7,0.9,0.9,0.5126118049130647
0.1,0.7,0.2,0.5,0.19161947964217702
0.1,0.5,0.0,0.3,0.06831143132004738
0.9,0.1,0.1,0.4,0.7738137170035108
0.1,0.5,0.2,0.5,0.17138673627852247
0.2,0.5,0.3,0.2,0.3195209506098274
0.3,0.7,1.0,0.5,0.3951495801225916
0.4,0.0,0.0,0.3,0.3387914934639926
0.2,0.6,0.8,0.5,0.437077264339532
0.7,0.7,0.5,0.8,0.6419158470768304
0.4,0.4,0.1,0.4,0.6156792197193885
0.5,0.3,0.4,0.3,0.42101009549673174
0.1,0.9,0.7,0.0,0.1501149664076126
0.5,0.9,0.6,0.8,0.6103557572786387
0.1,0.9,1.0,0.9,0.29681677911910465
0.9,0.1,0.3,1.0,0.7738137170035108
0.5,0.9,0.7,0.9,0.6156792197193884
0.0,0.3,0.8,1.0,0.4533232083780297
0.7,0.7,0.8,0.3,0.5322671849408223
0.5,0.9,0.8,0.4,0.6166348929235275
0.4,0.4,0.3,0.6,0.6617377297640279
0.9,0.1,0.6,0.7,0.7738137170035108
0.5,0.9,0.8,0.8,0.5210174641673231
0.3,0.8,0.1,0.7,0.48454352975431786
0.2,0.5,0.4,0.7,0.30003219940111303
0.3,0.5,0.5,0.8,0.4877585852149791
0.4,0.4,0.4,0.3,0.5210174641673232
0.9,0.1,0.7,0.8,0.7738137170035108
0.0,0.2,0.7,0.3,0.27793942959702117
0.5,0.9,0.9,0.5,0.6476011711678715
0.4,0.4,0.4,0.7,0.4430481939262527
0.3,0.8,0.2,0.2,0.38510513480423597
0.3,0.3,0.3,0.4,0.3284537733723374
0.2,0.5,0.5,0.0,0.2988352523369536
0.2,0.7,0.0,0.0,0.3040569374385423
0.2,0.6,0.1,0.3,0.3391958371036629
0.0,0.7,0.4,0.3,0.6166348929235275
0.1,0.8,0.8,0.5,0.09382141946872931
0.1,0.5,1.0,0.5,0.21128079823274765
0.5,0.9,1.0,0.4,0.6166348929235275
0.3,0.5,0.6,0.7,0.49598891613380175
0.2,0.5,0.5,0.4,0.2024837682214793
0.2,0.7,0.0,0.5,0.4142232415458035
0.2,0.5,0.5,0.6,0.37853111401875067
0.2,0.8,0.7,0.0,0.2913317081108349
0.3,0.8,0.3,0.3,0.38510513480423597
0.1,0.4,0.8,0.8,0.08952023459398516
0.3,0.5,0.7,0.4,0.5351155601397276
0.5,1.0,0.1,0.4,0.6166348929235275
0.3,0.8,0.3,0.9,0.5126118049130647
0.4,0.0,0.6,0.7,0.3387914934639926
0.4,0.4,0.7,0.6,0.6156792197193885
0.9,0.2,0.1,0.8,0.7738137170035108
0.9,0.2,0.1,1.0,0.7738137170035108
0.0,0.4,0.7,0.9,0.5126118049130647
