position,clausal conjunction,adverbial indicator,NP-VP-NP,score
0.2,0.6,0.7,0.2,0.408065043037
0.1,0.4,0.1,0.6,1.0
0.1,0.4,0.8,0.4,0.321225252907
0.8,0.4,0.5,1.0,1.0
0.5,0.0,0.3,0.5,1.0
0.2,0.4,0.1,0.2,0.751603906634
0.1,0.9,0.4,0.8,0.552205976893
0.1,0.8,0.3,0.6,0.462363973119
0.2,0.0,0.9,0.9,0.313496485277
0.2,0.1,1.0,0.9,0.541390794801
0.0,0.0,0.3,0.2,0.388871568389
0.0,0.2,0.0,0.3,0.124626599037
0.1,0.2,0.3,0.2,0.261188206686
0.1,0.3,0.8,0.4,0.429829353997
0.6,0.0,0.0,0.7,1.0
0.1,0.8,0.7,0.5,0.439100781373
0.1,0.6,0.5,0.2,0.690919170479
0.1,1.0,0.7,0.8,0.439100781373
0.1,0.3,0.6,0.4,0.939315263845
0.0,0.3,0.9,0.9,1.0
0.1,0.6,0.8,0.3,0.461363528049
0.1,0.4,1.0,0.9,0.632799700276
1.0,0.6,0.2,0.1,0.805022705142
0.1,0.5,0.4,1.0,0.468278082099
0.1,0.2,0.6,0.5,0.939315263845
0.1,0.3,1.0,0.5,0.399547867732
0.2,1.0,0.8,0.5,0.317723981176
0.1,0.5,1.0,0.4,0.125824601415
0.1,0.1,0.8,0.2,0.939315263845
0.2,0.1,0.5,0.0,0.458358884688
0.1,0.9,0.0,0.6,0.751603906634
0.1,0.7,0.3,0.9,0.632799700276
0.1,0.2,0.4,0.9,0.537162845048
0.7,0.7,0.2,0.7,1.0
0.1,0.2,0.9,1.0,1.0
0.1,0.3,0.2,0.6,1.0
0.1,0.4,0.3,0.9,0.541390794801
0.1,0.4,0.6,0.1,0.274110801411
0.2,0.2,0.8,0.7,0.703289682531
0.0,0.1,0.6,0.4,0.103996923015
0.1,0.2,0.8,0.2,0.147606207481
0.2,0.5,0.8,0.0,0.690919170479
0.1,0.6,0.2,0.3,0.552205976893
0.1,0.5,0.7,0.7,0.429829353997
0.1,0.3,0.0,0.8,0.212478484409
0.0,0.1,0.7,1.0,0.332348307633
0.1,0.4,0.1,0.7,0.156273141208
0.2,0.3,0.4,1.0,0.703289682531
0.1,0.8,0.7,0.6,0.690919170479
0.1,0.7,0.0,0.6,0.751603906634
0.1,0.9,0.9,0.3,0.690919170479
0.4,0.5,0.2,1.0,1.0
0.2,0.0,0.3,0.0,0.939315263845
0.5,0.0,0.3,0.9,1.0
0.0,0.2,0.5,0.3,0.939315263845
0.1,0.6,0.5,0.3,0.246269794979
0.3,0.7,0.6,1.0,0.632799700276
0.1,0.6,0.8,0.4,0.309659781632
0.2,0.5,0.0,0.4,0.831595243957
0.1,0.3,0.8,0.5,0.269275398761
0.2,0.9,0.6,0.6,0.751603906634
0.7,0.7,0.3,0.0,0.690919170479
0.1,0.4,1.0,1.0,0.335011380486
0.9,0.4,0.2,0.3,0.96450844879
0.2,1.0,0.8,0.9,0.284087117626
0.1,0.2,0.3,0.3,0.173217049132
0.2,0.0,1.0,0.1,0.541390794801
0.4,0.0,0.3,0.4,1.0
0.4,0.2,0.7,0.6,1.0
0.2,0.8,0.6,0.3,0.690919170479
0.1,0.3,1.0,0.6,0.468278082099
0.5,0.3,0.5,0.2,0.843449926741
0.5,0.7,0.0,0.2,0.751603906634
0.1,0.9,0.4,1.0,0.703289682531
0.1,0.2,0.6,0.6,0.365635269233
0.6,0.5,0.7,0.2,0.744337968987
0.8,0.4,0.7,0.4,0.939315263845
0.3,0.2,0.0,1.0,1.0
0.1,1.0,0.7,1.0,0.313496485277
0.1,0.8,0.3,0.8,0.567701266295
0.4,0.5,0.3,0.1,0.461363528049
0.0,0.0,0.2,0.3,0.399547867732
0.0,0.1,0.6,0.6,0.088470362936
0.1,0.2,0.4,1.0,0.170286007954
0.3,0.3,0.3,0.7,1.0
0.1,0.5,0.7,0.8,0.380525391244
0.1,0.7,0.0,0.7,0.365635269233
1.0,0.6,0.3,0.7,1.0
0.1,0.3,0.4,0.6,0.468278082099
0.0,0.6,0.1,0.7,1.0
0.2,0.5,0.8,0.2,0.461363528049
0.1,0.4,0.8,0.6,0.365635269233
0.1,0.2,0.8,0.3,0.939315263845
0.2,0.2,0.9,0.0,0.552205976893
0.1,0.4,0.1,0.8,0.256087768875
0.5,0.3,0.5,0.4,1.0
0.1,0.6,0.8,0.5,0.690919170479
0.2,0.0,1.0,0.3,0.939315263845
0.0,0.1,0.6,0.8,0.132079647402
0.1,0.3,0.0,0.9,0.132079647402
